,total,NM,NR,XM,XR,NM_XM,NR_XR
AT3G15770,2,2,0,0,0,2,0
PIFI,5,5,0,0,0,5,0
NAI2,5,5,0,0,0,5,0
NSP1,2,2,0,0,0,2,0
PBP1,4,4,0,0,0,4,0
JAL33,3,3,0,0,0,3,0
AT3G17090,2,2,0,0,0,2,0
AT3G17155,1,1,0,0,0,1,0
NPSN13,2,2,0,0,0,2,0
HYH,4,4,0,0,0,4,0
AT3G17680,3,3,0,0,0,3,0
AT3G17950,3,3,0,0,0,3,0
LST8-1,2,2,0,0,0,2,0
UMAMIT4,2,2,0,0,0,2,0
PGSIP1,3,3,0,0,0,3,0
WNK6,6,6,0,0,0,6,0
LPAT5,6,6,0,0,0,6,0
PARC6,2,2,0,0,0,2,0
AT3G19184,2,2,0,0,0,2,0
AT3G19470,2,2,0,0,0,2,0
VPS9A,2,2,0,0,0,2,0
bHLH121,3,3,0,0,0,3,0
CYP705A21,4,4,0,0,0,4,0
EHD1,3,3,0,0,0,3,0
AT3G20557,3,3,0,0,0,3,0
JMJD5,5,5,0,0,0,5,0
AT3G20920,2,2,0,0,0,2,0
NFU4,2,2,0,0,0,2,0
LCR56,1,1,0,0,0,1,0
LCR55,1,1,0,0,0,1,0
AT3G21100,4,4,0,0,0,4,0
PUR7,3,3,0,0,0,3,0
AT3G21610,2,2,0,0,0,2,0
AT3G22220,4,4,0,0,0,4,0
AT3G22970,2,2,0,0,0,2,0
AT3G23080,3,3,0,0,0,3,0
LCR42,1,1,0,0,0,1,0
LCR39,1,1,0,0,0,1,0
MYB15,2,2,0,0,0,2,0
AT3G23540,3,3,0,0,0,3,0
AT3G23600,2,2,0,0,0,2,0
KINESIN-12B,2,2,0,0,0,2,0
SCRL13,1,1,0,0,0,1,0
SCRL12,1,1,0,0,0,1,0
AT3G23900,4,4,0,0,0,4,0
AT3G24068,1,1,0,0,0,1,0
AT3G24093,1,1,0,0,0,1,0
GR1,4,4,0,0,0,4,0
AT3G24180,2,2,0,0,0,2,0
AT3G24200,2,2,0,0,0,2,0
AT3G24508,1,1,0,0,0,1,0
AT3G24513,1,1,0,0,0,1,0
AT3G24740,6,6,0,0,0,6,0
AT3G25030,4,4,0,0,0,4,0
LCR4,1,1,0,0,0,1,0
AT3G25290,2,2,0,0,0,2,0
GLYR1,3,3,0,0,0,3,0
AAPT2,6,6,0,0,0,6,0
AT3G25597,1,1,0,0,0,1,0
PP2AA2,3,3,0,0,0,3,0
AT3G26020,8,8,0,0,0,8,0
AT3G26440,6,6,0,0,0,6,0
ICE1,5,5,0,0,0,5,0
AT3G26890,8,8,0,0,0,8,0
AT3G26910,3,3,0,0,0,3,0
DRB3,3,3,0,0,0,3,0
G6PD5,5,5,0,0,0,5,0
AT3G27320,2,2,0,0,0,2,0
AT3G27340,4,4,0,0,0,4,0
SCRL19,1,1,0,0,0,1,0
ATPK7,2,2,0,0,0,2,0
AT3G27831,1,1,0,0,0,1,0
AT3G27835,1,1,0,0,0,1,0
UMAMIT46,5,5,0,0,0,5,0
AT3G28540,2,2,0,0,0,2,0
AT3G28690,3,3,0,0,0,3,0
AT3G28760,2,2,0,0,0,2,0
UGD2,2,2,0,0,0,2,0
AFP3,3,3,0,0,0,3,0
AT3G30390,3,3,0,0,0,3,0
AT3G32047,1,1,0,0,0,1,0
AT3G33187,1,1,0,0,0,1,0
AT3G42150,3,3,0,0,0,3,0
LCR47,1,1,0,0,0,1,0
LCR33,1,1,0,0,0,1,0
LCR30,1,1,0,0,0,1,0
LTPG2,2,2,0,0,0,2,0
AT3G43833,1,1,0,0,0,1,0
AT3G43930,3,3,0,0,0,3,0
AT3G44326,1,1,0,0,0,1,0
CEF,5,5,0,0,0,5,0
AT3G45093,1,1,0,0,0,1,0
GRIK1,3,3,0,0,0,3,0
AT3G45310,2,2,0,0,0,2,0
AT3G45577,1,1,0,0,0,1,0
PHOT1,2,2,0,0,0,2,0
EXLA3,2,2,0,0,0,2,0
MYB48,4,4,0,0,0,4,0
AT3G46210,7,7,0,0,0,7,0
UXS5,2,2,0,0,0,2,0
TRFL1,5,5,0,0,0,5,0
PCL1,3,3,0,0,0,3,0
PHT4;3,8,8,0,0,0,8,0
AT3G47200,2,2,0,0,0,2,0
AT3G47370,3,3,0,0,0,3,0
AT3G47630,6,6,0,0,0,6,0
AT3G48070,3,3,0,0,0,3,0
EDS1,2,2,0,0,0,2,0
LCR48,1,1,0,0,0,1,0
BBC1,7,7,0,0,0,7,0
ABIL2,2,2,0,0,0,2,0
CID10,3,3,0,0,0,3,0
AT3G50210,4,4,0,0,0,4,0
LPPepsilon1,2,2,0,0,0,2,0
AT3G50925,1,1,0,0,0,1,0
AT3G51171,1,1,0,0,0,1,0
PAD1,2,2,0,0,0,2,0
ETO1,2,2,0,0,0,2,0
AT3G51950,4,4,0,0,0,4,0
PSRP2,2,2,0,0,0,2,0
SEX4,4,4,0,0,0,4,0
AT3G52210,3,3,0,0,0,3,0
ATPQ,2,2,0,0,0,2,0
SPP2,7,7,0,0,0,7,0
CWINV2,3,3,0,0,0,3,0
AT3G52640,3,3,0,0,0,3,0
AT3G52660,3,3,0,0,0,3,0
UPL7,2,2,0,0,0,2,0
PIP2A,2,2,0,0,0,2,0
NAKR3,2,2,0,0,0,2,0
FC1,7,7,0,0,0,7,0
AGD6,3,3,0,0,0,3,0
AT3G53740,4,4,0,0,0,4,0
AT3G54060,2,2,0,0,0,2,0
WRI1,5,5,0,0,0,5,0
AT3G54440,3,3,0,0,0,3,0
ARP1,3,3,0,0,0,3,0
AT3G54780,5,5,0,0,0,5,0
AT3G54800,2,2,0,0,0,2,0
AT3G54910,3,3,0,0,0,3,0
AT3G55080,5,5,0,0,0,5,0
AT3G55646,1,1,0,0,0,1,0
AT3G55677,1,1,0,0,0,1,0
WLIM2b,7,7,0,0,0,7,0
AT3G56130,5,5,0,0,0,5,0
ALPHA-SNAP2,2,2,0,0,0,2,0
AT3G56510,5,5,0,0,0,5,0
AT3G56580,3,3,0,0,0,3,0
AT3G56830,8,8,0,0,0,8,0
AT3G57020,2,2,0,0,0,2,0
AGK2,3,3,0,0,0,3,0
AT3G57750,2,2,0,0,0,2,0
AT3G57760,4,4,0,0,0,4,0
AT3G58130,2,2,0,0,0,2,0
AT3G58270,3,3,0,0,0,3,0
AT3G58510,3,3,0,0,0,3,0
AT3G58900,4,4,0,0,0,4,0
AT3G59000,2,2,0,0,0,2,0
AT3G59020,2,2,0,0,0,2,0
PIL6,4,4,0,0,0,4,0
AT3G59080,2,2,0,0,0,2,0
Cand3,4,4,0,0,0,4,0
AT3G59350,6,6,0,0,0,6,0
AT3G59580,3,3,0,0,0,3,0
SAC9,4,4,0,0,0,4,0
LETM1,4,4,0,0,0,4,0
MAP2B,4,4,0,0,0,4,0
BGLU16,3,3,0,0,0,3,0
AT3G60260,4,4,0,0,0,4,0
AT3G60410,3,3,0,0,0,3,0
AT3G60510,3,3,0,0,0,3,0
VAP27-1,3,3,0,0,0,3,0
PBF1,3,3,0,0,0,3,0
AT3G60966,1,1,0,0,0,1,0
NTMC2T4,2,2,0,0,0,2,0
LCR8,1,1,0,0,0,1,0
LCR52,1,1,0,0,0,1,0
LCR53,1,1,0,0,0,1,0
LCR54,1,1,0,0,0,1,0
ATG6,4,4,0,0,0,4,0
AT3G61898,1,1,0,0,0,1,0
AT3G61960,2,2,0,0,0,2,0
XT1,2,2,0,0,0,2,0
AtATG18a,2,2,0,0,0,2,0
AT3G63450,7,7,0,0,0,7,0
BB,2,2,0,0,0,2,0
ARV1,6,6,0,0,0,6,0
LHY,8,8,0,0,0,8,0
AT1G01080,3,3,0,0,0,3,0
AT1G01170,2,2,0,0,0,2,0
HTR12,4,4,0,0,0,4,0
AT1G01490,4,4,0,0,0,4,0
BPS1,2,2,0,0,0,2,0
SPPL4,4,4,0,0,0,4,0
AT1G01910,5,5,0,0,0,5,0
AT1G01920,5,5,0,0,0,5,0
AT1G02630,2,2,0,0,0,2,0
AT2G01275,5,5,0,0,0,5,0
GSTF4,5,5,0,0,0,5,0
AT1G02960,6,6,0,0,0,6,0
MPK17,4,4,0,0,0,4,0
AT1G03180,6,6,0,0,0,6,0
NET3A,4,4,0,0,0,4,0
CYCJ18,1,1,0,0,0,1,0
ATMAP65-6,2,2,0,0,0,2,0
AT2G01913,1,1,0,0,0,1,0
PQL3,1,1,0,0,0,1,0
POR C,2,2,0,0,0,2,0
SGR5,3,3,0,0,0,3,0
AT1G03740,2,2,0,0,0,2,0
MGP,2,2,0,0,0,2,0
LCR73,1,1,0,0,0,1,0
AT1G03982,1,1,0,0,0,1,0
CAND1,2,2,0,0,0,2,0
AT2G02570,4,4,0,0,0,4,0
RPS15,2,2,0,0,0,2,0
MYB88,3,3,0,0,0,3,0
MAC3A,2,2,0,0,0,2,0
AT2G02870,3,3,0,0,0,3,0
LIP2,2,2,0,0,0,2,0
AT2G03280,2,2,0,0,0,2,0
AT2G03640,5,5,0,0,0,5,0
ACR5,2,2,0,0,0,2,0
AT2G03810,7,7,0,0,0,7,0
AT2G03913,1,1,0,0,0,1,0
TAFII59,3,3,0,0,0,3,0
AXR1,3,3,0,0,0,3,0
GLR3.4,7,7,0,0,0,7,0
AT1G05320,9,9,0,0,0,9,0
AT1G05410,2,2,0,0,0,2,0
CHX23,2,2,0,0,0,2,0
5PTASE13,3,3,0,0,0,3,0
AT1G05894,1,1,0,0,0,1,0
AT1G05970,2,2,0,0,0,2,0
AT1G06500,4,4,0,0,0,4,0
AT1G06700,3,3,0,0,0,3,0
AT1G06923,1,1,0,0,0,1,0
AT1G07280,4,4,0,0,0,4,0
RPL4,4,4,0,0,0,4,0
OBP2,3,3,0,0,0,3,0
AT1G07840,3,3,0,0,0,3,0
ATMPK13,2,2,0,0,0,2,0
APX1,8,8,0,0,0,8,0
AT1G07940,4,4,0,0,0,4,0
AT1G08040,4,4,0,0,0,4,0
AT1G08110,4,4,0,0,0,4,0
TGA9,5,5,0,0,0,5,0
NPQ1,3,3,0,0,0,3,0
THA1,7,7,0,0,0,7,0
ZIGA4,5,5,0,0,0,5,0
SCRL3,1,1,0,0,0,1,0
VAP27-2,5,5,0,0,0,5,0
ESL1,3,3,0,0,0,3,0
ERD6,2,2,0,0,0,2,0
AT1G09060,4,4,0,0,0,4,0
AT1G09130,3,3,0,0,0,3,0
AT1G09157,1,1,0,0,0,1,0
IMPA-4,3,3,0,0,0,3,0
AT1G09500,3,3,0,0,0,3,0
SK41,11,11,0,0,0,11,0
AT1G10040,2,2,0,0,0,2,0
BCAT-2,3,3,0,0,0,3,0
MPK1,3,3,0,0,0,3,0
AT1G10390,3,3,0,0,0,3,0
AT1G10417,4,4,0,0,0,4,0
AMSH2,4,4,0,0,0,4,0
SNRK2.4,2,2,0,0,0,2,0
AT1G11280,5,5,0,0,0,5,0
PYM,6,6,0,0,0,6,0
ADT1,2,2,0,0,0,2,0
GLX1,6,6,0,0,0,6,0
AT1G12064,1,1,0,0,0,1,0
AT1G12244,1,1,0,0,0,1,0
CCS,3,3,0,0,0,3,0
AT1G12650,4,4,0,0,0,4,0
AT1G12760,2,2,0,0,0,2,0
AT1G12775,1,1,0,0,0,1,0
AT1G13000,5,5,0,0,0,5,0
PP2AA3,4,4,0,0,0,4,0
LAG13,3,3,0,0,0,3,0
AT1G13605,1,1,0,0,0,1,0
AT1G13607,1,1,0,0,0,1,0
AT1G13608,1,1,0,0,0,1,0
AT1G13609,2,2,0,0,0,2,0
AT1G13610,2,2,0,0,0,2,0
AT1G13755,1,1,0,0,0,1,0
AT1G14170,3,3,0,0,0,3,0
AT1G14240,4,4,0,0,0,4,0
IQD28,7,7,0,0,0,7,0
AT1G14755,1,1,0,0,0,1,0
SHH1,4,4,0,0,0,4,0
GLYI4,2,2,0,0,0,2,0
TPL,4,4,0,0,0,4,0
AT1G15757,1,1,0,0,0,1,0
SYP51,4,4,0,0,0,4,0
ATKDSA2,4,4,0,0,0,4,0
RDH2,6,6,0,0,0,6,0
PAB1,3,3,0,0,0,3,0
AT1G16560,9,9,0,0,0,9,0
AT1G16705,3,3,0,0,0,3,0
AT1G16810,3,3,0,0,0,3,0
PGDH,2,2,0,0,0,2,0
AT1G17990,2,2,0,0,0,2,0
AT1G18070,3,3,0,0,0,3,0
ATLP-1,2,2,0,0,0,2,0
AT1G18700,6,6,0,0,0,6,0
AGL65,6,6,0,0,0,6,0
IQD30,3,3,0,0,0,3,0
AT1G19660,3,3,0,0,0,3,0
SRS7,2,2,0,0,0,2,0
ATSBT5.2,3,3,0,0,0,3,0
CAT3,7,7,0,0,0,7,0
HMGB2,3,3,0,0,0,3,0
HMGB3,5,5,0,0,0,5,0
PTAC6,2,2,0,0,0,2,0
AT1G22200,2,2,0,0,0,2,0
UGT85A2,2,2,0,0,0,2,0
AT1G22430,5,5,0,0,0,5,0
AT1G22750,4,4,0,0,0,4,0
AT1G22790,2,2,0,0,0,2,0
CEL5,3,3,0,0,0,3,0
GGT1,4,4,0,0,0,4,0
CSLA03,4,4,0,0,0,4,0
AT1G23950,5,5,0,0,0,5,0
AT1G23960,2,2,0,0,0,2,0
AT1G24062,1,1,0,0,0,1,0
AT1G24267,2,2,0,0,0,2,0
AT1G25275,3,3,0,0,0,3,0
MYB116,3,3,0,0,0,3,0
CIB5,6,6,0,0,0,6,0
UPS5,8,8,0,0,0,8,0
AT1G26796,1,1,0,0,0,1,0
SPL10,7,7,0,0,0,7,0
AT1G27695,2,2,0,0,0,2,0
ATCSA-1,3,3,0,0,0,3,0
AT1G28310,2,2,0,0,0,2,0
LCR31,1,1,0,0,0,1,0
SYP61,3,3,0,0,0,3,0
NUDX15,5,5,0,0,0,5,0
AT1G29040,5,5,0,0,0,5,0
AT1G29120,8,8,0,0,0,8,0
AT1G29179,1,1,0,0,0,1,0
AT1G29470,2,2,0,0,0,2,0
AT1G29800,2,2,0,0,0,2,0
RWA4,3,3,0,0,0,3,0
GA2OX2,2,2,0,0,0,2,0
AT1G30160,2,2,0,0,0,2,0
ARF6,3,3,0,0,0,3,0
ABCC1,2,2,0,0,0,2,0
AT1G30473,1,1,0,0,0,1,0
AT1G30690,2,2,0,0,0,2,0
AT1G30814,4,4,0,0,0,4,0
AT1G31300,3,3,0,0,0,3,0
AT1G31550,2,2,0,0,0,2,0
AT1G31772,2,2,0,0,0,2,0
AT1G31870,2,2,0,0,0,2,0
AT1G32337,1,1,0,0,0,1,0
TOM2B,4,4,0,0,0,4,0
TOM2A,3,3,0,0,0,3,0
AT1G32583,2,2,0,0,0,2,0
AT1G32610,3,3,0,0,0,3,0
AT1G32763,1,1,0,0,0,1,0
CID11,2,2,0,0,0,2,0
AT1G32928,1,1,0,0,0,1,0
AT1G33110,2,2,0,0,0,2,0
AT1G33607,1,1,0,0,0,1,0
AT1G33700,4,4,0,0,0,4,0
AT1G33970,5,5,0,0,0,5,0
AT1G34047,2,2,0,0,0,2,0
ARF13,3,3,0,0,0,3,0
AT1G35435,1,1,0,0,0,1,0
AT1G35537,1,1,0,0,0,1,0
CINV1,3,3,0,0,0,3,0
AT1G36310,2,2,0,0,0,2,0
AT1G43020,5,5,0,0,0,5,0
RP1,11,11,0,0,0,11,0
PUP11,8,8,0,0,0,8,0
AT1G44780,2,2,0,0,0,2,0
AT1G44835,2,2,0,0,0,2,0
AT1G45063,2,2,0,0,0,2,0
AT1G45230,2,2,0,0,0,2,0
AT1G47317,1,1,0,0,0,1,0
PUP19,1,1,0,0,0,1,0
AT1G48450,3,3,0,0,0,3,0
AT1G48490,4,4,0,0,0,4,0
delta-ADR,3,3,0,0,0,3,0
EMB1144,3,3,0,0,0,3,0
AT1G48980,4,4,0,0,0,4,0
BBX17,2,2,0,0,0,2,0
RABG3E,2,2,0,0,0,2,0
LCR16,1,1,0,0,0,1,0
AT1G49715,1,1,0,0,0,1,0
AT1G49730,5,5,0,0,0,5,0
AT1G50000,5,5,0,0,0,5,0
AT1G50570,2,2,0,0,0,2,0
AT1G50630,2,2,0,0,0,2,0
AT1G51160,3,3,0,0,0,3,0
MNS1,2,2,0,0,0,2,0
AT1G51745,2,2,0,0,0,2,0
AT1G52220,4,4,0,0,0,4,0
AT1G52370,4,4,0,0,0,4,0
BGLU18,3,3,0,0,0,3,0
AT1G53190,2,2,0,0,0,2,0
PPC1,3,3,0,0,0,3,0
AT1G53380,5,5,0,0,0,5,0
MAP3KA,7,7,0,0,0,7,0
CID8,2,2,0,0,0,2,0
AT1G53800,4,4,0,0,0,4,0
AT1G53890,5,5,0,0,0,5,0
RAP2.12,3,3,0,0,0,3,0
AT1G54220,2,2,0,0,0,2,0
TAF6B,6,6,0,0,0,6,0
AT1G54385,3,3,0,0,0,3,0
ACP3,2,2,0,0,0,2,0
AT1G55000,3,3,0,0,0,3,0
TAF7,2,2,0,0,0,2,0
SCL33,7,7,0,0,0,7,0
CAX5,2,2,0,0,0,2,0
AT1G55928,1,1,0,0,0,1,0
AT1G56233,1,1,0,0,0,1,0
CRT1a,2,2,0,0,0,2,0
AT1G56553,1,1,0,0,0,1,0
AT1G56610,3,3,0,0,0,3,0
AT1G57720,2,2,0,0,0,2,0
AT1G58037,2,2,0,0,0,2,0
AT1G58055,1,1,0,0,0,1,0
AT1G58110,2,2,0,0,0,2,0
BCA6,7,7,0,0,0,7,0
AT1G58848,2,2,0,0,0,2,0
ARF1,5,5,0,0,0,5,0
AT1G59833,1,1,0,0,0,1,0
AT1G60460,5,5,0,0,0,5,0
SCRL8,1,1,0,0,0,1,0
SCRL4,1,1,0,0,0,1,0
SCRL7,1,1,0,0,0,1,0
CPSF73-I,5,5,0,0,0,5,0
AT1G61180,2,2,0,0,0,2,0
LHCA3,3,3,0,0,0,3,0
AT1G61688,1,1,0,0,0,1,0
AT1G62290,6,6,0,0,0,6,0
AT1G62610,4,4,0,0,0,4,0
KAS III,2,2,0,0,0,2,0
TET10,6,6,0,0,0,6,0
AT1G63535,1,1,0,0,0,1,0
AT1G63980,2,2,0,0,0,2,0
AT1G64107,1,1,0,0,0,1,0
AT1G64195,1,1,0,0,0,1,0
UBC28,5,5,0,0,0,5,0
AT1G64300,2,2,0,0,0,2,0
AT1G64355,3,3,0,0,0,3,0
AT1G64430,3,3,0,0,0,3,0
AT1G64760,2,2,0,0,0,2,0
PnsB2,3,3,0,0,0,3,0
APO1,2,2,0,0,0,2,0
GTG1,2,2,0,0,0,2,0
SCRL2,1,1,0,0,0,1,0
AT1G65352,1,1,0,0,0,1,0
LSM8,3,3,0,0,0,3,0
GSR2,3,3,0,0,0,3,0
SUC7,3,3,0,0,0,3,0
AT1G66855,1,1,0,0,0,1,0
AT1G66940,4,4,0,0,0,4,0
AT1G67150,4,4,0,0,0,4,0
GCS1,2,2,0,0,0,2,0
CLE8,1,1,0,0,0,1,0
AT1G68140,4,4,0,0,0,4,0
AT1G68240,2,2,0,0,0,2,0
AT1G68410,4,4,0,0,0,4,0
AT1G68905,1,1,0,0,0,1,0
AT1G68907,1,1,0,0,0,1,0
AT1G68920,4,4,0,0,0,4,0
AT1G69526,3,3,0,0,0,3,0
AT1G69818,1,1,0,0,0,1,0
AT1G69825,1,1,0,0,0,1,0
AT1G69828,1,1,0,0,0,1,0
AT1G70400,3,3,0,0,0,3,0
AT1G70480,2,2,0,0,0,2,0
AOAT2,4,4,0,0,0,4,0
TIFY7,3,3,0,0,0,3,0
MLP34,3,3,0,0,0,3,0
PTP1,3,3,0,0,0,3,0
P40,2,2,0,0,0,2,0
AT1G72416,5,5,0,0,0,5,0
AT1G72640,4,4,0,0,0,4,0
AT1G72660,4,4,0,0,0,4,0
NF-YA3,3,3,0,0,0,3,0
BGAL17,4,4,0,0,0,4,0
AT1G73320,2,2,0,0,0,2,0
LCR64,1,1,0,0,0,1,0
LCR65,1,1,0,0,0,1,0
AT1G73770,3,3,0,0,0,3,0
AT1G73930,2,2,0,0,0,2,0
AT1G74140,5,5,0,0,0,5,0
AT1G74530,4,4,0,0,0,4,0
AT1G75170,3,3,0,0,0,3,0
AT1G76280,5,5,0,0,0,5,0
FRS4,4,4,0,0,0,4,0
AT1G76440,3,3,0,0,0,3,0
AT1G76954,1,1,0,0,0,1,0
ACR3,5,5,0,0,0,5,0
AT1G77093,1,1,0,0,0,1,0
SKIP,3,3,0,0,0,3,0
AT1G77290,3,3,0,0,0,3,0
AT1G77350,2,2,0,0,0,2,0
PBC2,2,2,0,0,0,2,0
AT1G77765,4,4,0,0,0,4,0
AT1G78150,3,3,0,0,0,3,0
UBC35,4,4,0,0,0,4,0
VHA-A,2,2,0,0,0,2,0
SYP52,3,3,0,0,0,3,0
SGB1,5,5,0,0,0,5,0
AT1G79910,3,3,0,0,0,3,0
HSP91,2,2,0,0,0,2,0
ATERDJ2A,4,4,0,0,0,4,0
NHO1,2,2,0,0,0,2,0
AT2G03932,1,1,0,0,0,1,0
AT2G03931,1,1,0,0,0,1,0
AT2G03933,1,1,0,0,0,1,0
AT2G03936,1,1,0,0,0,1,0
AT2G03937,2,2,0,0,0,2,0
AT2G03955,1,1,0,0,0,1,0
AT2G04034,1,1,0,0,0,1,0
AT2G04045,1,1,0,0,0,1,0
AT2G04046,1,1,0,0,0,1,0
AT2G04170,7,7,0,0,0,7,0
LCR82,1,1,0,0,0,1,0
AT2G04790,16,16,0,0,0,16,0
AT2G04800,4,4,0,0,0,4,0
AT2G04925,1,1,0,0,0,1,0
SCRL9,1,1,0,0,0,1,0
AT2G05220,2,2,0,0,0,2,0
SCRL15,1,1,0,0,0,1,0
GRP9,9,9,0,0,0,9,0
AT2G05510,6,6,0,0,0,6,0
GRP-3,6,6,0,0,0,6,0
AT2G05830,4,4,0,0,0,4,0
PAA2,7,7,0,0,0,7,0
AT2G06166,1,1,0,0,0,1,0
SCRL16,2,2,0,0,0,2,0
AT2G07669,1,1,0,0,0,1,0
AT2G07795,1,1,0,0,0,1,0
LCR29,1,1,0,0,0,1,0
AT2G11890,2,2,0,0,0,2,0
AT2G12462,1,1,0,0,0,1,0
LCR50,1,1,0,0,0,1,0
AT2G12475,1,1,0,0,0,1,0
SCPL43,4,4,0,0,0,4,0
AT2G12646,3,3,0,0,0,3,0
AT2G13542,1,1,0,0,0,1,0
SCRL18,1,1,0,0,0,1,0
LCR84,1,1,0,0,0,1,0
LCR40,1,1,0,0,0,1,0
AT2G16586,1,1,0,0,0,1,0
AT2G16676,1,1,0,0,0,1,0
TRN1,4,4,0,0,0,4,0
AT2G16990,8,8,0,0,0,8,0
AT2G17150,6,6,0,0,0,6,0
AT2G17442,8,8,0,0,0,8,0
AT2G17500,4,4,0,0,0,4,0
HMGB4,3,3,0,0,0,3,0
AT2G17723,1,1,0,0,0,1,0
MCA2,10,10,0,0,0,10,0
TLP2,2,2,0,0,0,2,0
AT2G18410,2,2,0,0,0,2,0
AT2G18750,3,3,0,0,0,3,0
AT2G18890,3,3,0,0,0,3,0
AT2G19730,3,3,0,0,0,3,0
AT2G19802,1,1,0,0,0,1,0
AT2G19893,1,1,0,0,0,1,0
LCR60,1,1,0,0,0,1,0
AT2G20463,1,1,0,0,0,1,0
NOP10,3,3,0,0,0,3,0
AT2G20550,2,2,0,0,0,2,0
DGK5,4,4,0,0,0,4,0
FIO1,3,3,0,0,0,3,0
AT2G21195,4,4,0,0,0,4,0
UFD1,5,5,0,0,0,5,0
AT2G21300,5,5,0,0,0,5,0
FBA1,3,3,0,0,0,3,0
AT2G21465,1,1,0,0,0,1,0
SFH3,6,6,0,0,0,6,0
AT2G21580,2,2,0,0,0,2,0
APL4,7,7,0,0,0,7,0
AT2G21725,1,1,0,0,0,1,0
LCR35,1,1,0,0,0,1,0
AAT,3,3,0,0,0,3,0
AT2G22345,1,1,0,0,0,1,0
AT2G22660,3,3,0,0,0,3,0
AT2G22690,2,2,0,0,0,2,0
AT2G22805,1,1,0,0,0,1,0
AT2G22807,2,2,0,0,0,2,0
SCPL11,4,4,0,0,0,4,0
SCPL13,5,5,0,0,0,5,0
BLH4,4,4,0,0,0,4,0
AT2G23985,26,26,0,0,0,26,0
QWRF4,3,3,0,0,0,3,0
AT2G24250,2,2,0,0,0,2,0
AT2G24615,1,1,0,0,0,1,0
AT2G24617,1,1,0,0,0,1,0
AT2G24625,1,1,0,0,0,1,0
AT2G25185,1,1,0,0,0,1,0
LCR81,1,1,0,0,0,1,0
LCR14,1,1,0,0,0,1,0
SCRL17,1,1,0,0,0,1,0
AT2G25690,3,3,0,0,0,3,0
AT2G25770,2,2,0,0,0,2,0
PAPS2,9,9,0,0,0,9,0
AT2G25910,2,2,0,0,0,2,0
BRIZ2,3,3,0,0,0,3,0
AT2G26030,5,5,0,0,0,5,0
