,total,NM,NR,XM,XR,NM_XM,NR_XR
LOC123038303,1,0,0,1,0,1,0
LOC123038305,1,0,0,1,0,1,0
LOC123038306,1,0,0,1,0,1,0
LOC123038308,1,0,0,1,0,1,0
LOC123038310,1,0,0,1,0,1,0
LOC123038311,1,0,0,1,0,1,0
LOC123038315,1,0,0,1,0,1,0
LOC123038317,1,0,0,1,0,1,0
LOC123038318,1,0,0,1,0,1,0
LOC123038324,1,0,0,1,0,1,0
LOC123038325,1,0,0,1,0,1,0
LOC123038322,1,0,0,1,0,1,0
LOC123038328,1,0,0,1,0,1,0
LOC123038330,1,0,0,1,0,1,0
LOC123038331,1,0,0,1,0,1,0
LOC123038332,1,0,0,1,0,1,0
LOC123038337,1,0,0,1,0,1,0
LOC123038341,1,0,0,1,0,1,0
LOC123038342,1,0,0,1,0,1,0
LOC123038343,1,0,0,1,0,1,0
LOC123038307,1,0,0,1,0,1,0
LOC123038344,1,0,0,1,0,1,0
LOC123038346,1,0,0,1,0,1,0
LOC123038347,1,0,0,1,0,1,0
LOC123038348,1,0,0,1,0,1,0
LOC123038363,1,0,0,1,0,1,0
LOC123038379,8,0,0,2,6,2,6
LOC123038435,1,0,0,1,0,1,0
LOC123038468,1,0,0,1,0,1,0
LOC123038446,1,0,0,1,0,1,0
LOC123038500,2,0,0,2,0,2,0
LOC123038526,2,0,0,2,0,2,0
LOC123038552,1,0,0,1,0,1,0
LOC123038568,1,0,0,1,0,1,0
LOC543443,3,0,0,3,0,3,0
LOC123038620,1,0,0,1,0,1,0
LOC123038636,1,0,0,1,0,1,0
LOC123038652,1,0,0,1,0,1,0
LOC123038668,15,0,0,13,2,13,2
LOC123038702,1,0,0,1,0,1,0
LOC123038705,1,0,0,1,0,1,0
LOC123038706,1,0,0,1,0,1,0
LOC123038707,1,0,0,1,0,1,0
LOC123038708,1,0,0,1,0,1,0
LOC123038715,1,0,0,1,0,1,0
LOC123038716,1,0,0,1,0,1,0
LOC123038718,1,0,0,1,0,1,0
LOC123038719,1,0,0,1,0,1,0
LOC123038722,1,0,0,1,0,1,0
LOC123038724,1,0,0,1,0,1,0
LOC123038725,1,0,0,1,0,1,0
LOC123038732,1,0,0,1,0,1,0
LOC123038734,1,0,0,1,0,1,0
LOC123038735,1,0,0,1,0,1,0
LOC123038737,1,0,0,1,0,1,0
LOC123038738,1,0,0,1,0,1,0
LOC123038739,1,0,0,1,0,1,0
LOC123038741,1,0,0,1,0,1,0
LOC123038742,1,0,0,1,0,1,0
LOC123038743,1,0,0,1,0,1,0
LOC123038747,1,0,0,1,0,1,0
LOC123038748,1,0,0,1,0,1,0
LOC123038750,1,0,0,1,0,1,0
LOC123038752,1,0,0,1,0,1,0
LOC123038753,1,0,0,1,0,1,0
LOC123038761,1,0,0,1,0,1,0
LOC123038762,1,0,0,1,0,1,0
LOC123038770,1,0,0,1,0,1,0
LOC123038771,1,0,0,1,0,1,0
LOC123038774,1,0,0,1,0,1,0
LOC123038776,1,0,0,1,0,1,0
LOC123038777,1,0,0,1,0,1,0
LOC123038775,1,0,0,1,0,1,0
LOC123038780,1,0,0,1,0,1,0
LOC123038786,1,0,0,1,0,1,0
LOC123038791,1,0,0,1,0,1,0
LOC123038792,1,0,0,1,0,1,0
LOC123038794,1,0,0,1,0,1,0
LOC123038796,1,0,0,1,0,1,0
LOC123038797,1,0,0,1,0,1,0
LOC123038801,1,0,0,1,0,1,0
LOC123038803,1,0,0,1,0,1,0
LOC123038809,1,0,0,1,0,1,0
LOC123038812,1,0,0,1,0,1,0
LOC123038813,1,0,0,1,0,1,0
LOC123038815,1,0,0,1,0,1,0
LOC123038825,1,0,0,1,0,1,0
LOC123038826,1,0,0,1,0,1,0
LOC123038827,1,0,0,1,0,1,0
LOC123038828,1,0,0,1,0,1,0
LOC123038830,1,0,0,1,0,1,0
LOC123038832,1,0,0,1,0,1,0
LOC123038833,1,0,0,1,0,1,0
LOC123038834,1,0,0,1,0,1,0
LOC123038835,1,0,0,1,0,1,0
LOC123038839,1,0,0,1,0,1,0
LOC123038843,1,0,0,1,0,1,0
LOC123038847,1,0,0,1,0,1,0
LOC123038850,1,0,0,1,0,1,0
LOC123038852,1,0,0,1,0,1,0
LOC123038855,1,0,0,1,0,1,0
LOC123038856,1,0,0,1,0,1,0
LOC123038853,1,0,0,1,0,1,0
LOC123038866,1,0,0,1,0,1,0
LOC123038864,1,0,0,1,0,1,0
LOC123038870,1,0,0,1,0,1,0
LOC123038872,1,0,0,1,0,1,0
LOC123038878,1,0,0,1,0,1,0
LOC123038875,1,0,0,1,0,1,0
LOC123038883,1,0,0,1,0,1,0
LOC123038886,1,0,0,1,0,1,0
LOC123038893,1,0,0,1,0,1,0
LOC123038899,1,0,0,1,0,1,0
LOC123038900,1,0,0,1,0,1,0
LOC123038902,1,0,0,1,0,1,0
LOC123038905,1,0,0,1,0,1,0
LOC123038910,1,0,0,1,0,1,0
LOC123038908,1,0,0,1,0,1,0
LOC123038912,1,0,0,1,0,1,0
LOC123038913,1,0,0,1,0,1,0
LOC123038914,1,0,0,1,0,1,0
LOC123038915,1,0,0,1,0,1,0
LOC123038917,1,0,0,1,0,1,0
LOC123038918,1,0,0,1,0,1,0
LOC123038920,1,0,0,1,0,1,0
LOC123038921,1,0,0,1,0,1,0
LOC123038922,1,0,0,1,0,1,0
LOC123038919,1,0,0,1,0,1,0
LOC123038928,1,0,0,1,0,1,0
LOC123038930,2,0,0,2,0,2,0
LOC123038935,1,0,0,1,0,1,0
LOC123038936,1,0,0,1,0,1,0
LOC123038938,1,0,0,1,0,1,0
LOC123038940,1,0,0,1,0,1,0
LOC123038941,1,0,0,1,0,1,0
LOC123038943,1,0,0,1,0,1,0
LOC123038948,1,0,0,1,0,1,0
LOC123038950,1,0,0,1,0,1,0
LOC123038947,2,0,0,2,0,2,0
LOC123038951,1,0,0,1,0,1,0
LOC123038952,1,0,0,1,0,1,0
LOC123038953,1,0,0,1,0,1,0
LOC123038954,1,0,0,1,0,1,0
LOC123038959,1,0,0,1,0,1,0
LOC123038962,1,0,0,1,0,1,0
LOC123038966,1,0,0,1,0,1,0
LOC123038969,1,0,0,1,0,1,0
LOC123038970,1,0,0,1,0,1,0
LOC123038974,1,0,0,1,0,1,0
LOC123038977,1,0,0,1,0,1,0
LOC123038976,4,0,0,4,0,4,0
LOC123038982,1,0,0,1,0,1,0
LOC123038984,1,0,0,1,0,1,0
LOC123038986,1,0,0,1,0,1,0
LOC123038988,1,0,0,1,0,1,0
LOC123038955,1,0,0,1,0,1,0
LOC123038992,1,0,0,1,0,1,0
LOC123038994,1,0,0,1,0,1,0
LOC123038998,1,0,0,1,0,1,0
LOC123039000,1,0,0,1,0,1,0
LOC123039006,1,0,0,1,0,1,0
LOC123039008,1,0,0,1,0,1,0
LOC123039007,3,0,0,3,0,3,0
LOC123039021,1,0,0,1,0,1,0
LOC123039022,1,0,0,1,0,1,0
LOC123039028,1,0,0,1,0,1,0
LOC123039030,1,0,0,1,0,1,0
LOC123039031,1,0,0,1,0,1,0
LOC123039032,1,0,0,1,0,1,0
LOC778414,1,0,0,1,0,1,0
LOC123039038,1,0,0,1,0,1,0
LOC123039039,1,0,0,1,0,1,0
LOC123039049,1,0,0,1,0,1,0
LOC123039051,1,0,0,1,0,1,0
LOC123039052,1,0,0,1,0,1,0
LOC123039053,1,0,0,1,0,1,0
LOC123039050,1,0,0,1,0,1,0
LOC123039054,1,0,0,1,0,1,0
LOC123039055,1,0,0,1,0,1,0
LOC123039057,1,0,0,1,0,1,0
LOC123039059,1,0,0,1,0,1,0
LOC123039063,1,0,0,1,0,1,0
LOC123039062,1,0,0,1,0,1,0
LOC123039066,1,0,0,1,0,1,0
LOC123039067,1,0,0,1,0,1,0
LOC123039068,1,0,0,1,0,1,0
LOC123039070,1,0,0,1,0,1,0
LOC123039071,1,0,0,1,0,1,0
LOC123039074,1,0,0,1,0,1,0
LOC123039075,1,0,0,1,0,1,0
LOC123039073,1,0,0,1,0,1,0
LOC123039076,1,0,0,1,0,1,0
LOC123039077,1,0,0,1,0,1,0
LOC123039079,1,0,0,1,0,1,0
LOC123039082,1,0,0,1,0,1,0
LOC123039084,1,0,0,1,0,1,0
LOC123039085,1,0,0,1,0,1,0
LOC123039086,1,0,0,1,0,1,0
LOC123039083,1,0,0,1,0,1,0
LOC123039088,1,0,0,1,0,1,0
LOC123039089,1,0,0,1,0,1,0
LOC123039090,1,0,0,1,0,1,0
LOC123039092,1,0,0,1,0,1,0
LOC123039058,1,0,0,1,0,1,0
LOC123039095,1,0,0,1,0,1,0
LOC123039096,1,0,0,1,0,1,0
LOC123039094,1,0,0,1,0,1,0
LOC123039100,1,0,0,1,0,1,0
LOC123039107,1,0,0,1,0,1,0
LOC123039105,10,0,0,10,0,10,0
LOC123039108,1,0,0,1,0,1,0
LOC123039109,1,0,0,1,0,1,0
LOC123039110,1,0,0,1,0,1,0
LOC123039113,1,0,0,1,0,1,0
LOC123039114,1,0,0,1,0,1,0
LOC123039115,1,0,0,1,0,1,0
LOC123039116,1,0,0,1,0,1,0
LOC123039118,1,0,0,1,0,1,0
LOC123039120,1,0,0,1,0,1,0
LOC123039121,1,0,0,1,0,1,0
LOC123039122,1,0,0,1,0,1,0
LOC123039131,1,0,0,1,0,1,0
LOC123039132,1,0,0,1,0,1,0
LOC123039133,1,0,0,1,0,1,0
LOC123039134,1,0,0,1,0,1,0
LOC123039136,1,0,0,1,0,1,0
LOC123039137,1,0,0,1,0,1,0
LOC123039138,1,0,0,1,0,1,0
LOC123039139,1,0,0,1,0,1,0
LOC123039140,1,0,0,1,0,1,0
LOC123039141,1,0,0,1,0,1,0
LOC123039143,1,0,0,1,0,1,0
LOC123039144,1,0,0,1,0,1,0
LOC123039146,1,0,0,1,0,1,0
LOC123039147,1,0,0,1,0,1,0
LOC123039149,1,0,0,1,0,1,0
LOC123039150,1,0,0,1,0,1,0
LOC123039152,1,0,0,1,0,1,0
LOC123039153,1,0,0,1,0,1,0
LOC123039154,1,0,0,1,0,1,0
LOC123039159,1,0,0,1,0,1,0
LOC123039160,1,0,0,1,0,1,0
LOC123039162,1,0,0,1,0,1,0
LOC123039164,1,0,0,1,0,1,0
LOC123039165,1,0,0,1,0,1,0
LOC123039167,1,0,0,1,0,1,0
LOC123039168,1,0,0,1,0,1,0
LOC123039169,1,0,0,1,0,1,0
LOC123039170,1,0,0,1,0,1,0
LOC123039172,1,0,0,1,0,1,0
LOC123039173,1,0,0,1,0,1,0
LOC123039174,1,0,0,1,0,1,0
LOC123039177,1,0,0,1,0,1,0
LOC123039178,1,0,0,1,0,1,0
LOC123039175,1,0,0,1,0,1,0
LOC123039181,1,0,0,1,0,1,0
LOC123039184,1,0,0,1,0,1,0
LOC123039185,1,0,0,1,0,1,0
LOC123039187,1,0,0,1,0,1,0
LOC123039189,1,0,0,1,0,1,0
LOC123039186,4,0,0,4,0,4,0
LOC123039190,1,0,0,1,0,1,0
LOC123039191,1,0,0,1,0,1,0
LOC123039193,1,0,0,1,0,1,0
LOC123039194,1,0,0,1,0,1,0
LOC123039195,1,0,0,1,0,1,0
LOC123039196,1,0,0,1,0,1,0
LOC123039161,1,0,0,1,0,1,0
LOC123039200,1,0,0,1,0,1,0
LOC123039201,1,0,0,1,0,1,0
LOC123039205,1,0,0,1,0,1,0
LOC123039206,1,0,0,1,0,1,0
LOC123039207,1,0,0,1,0,1,0
LOC123039208,1,0,0,1,0,1,0
LOC123039210,1,0,0,1,0,1,0
LOC123039213,1,0,0,1,0,1,0
LOC123039214,1,0,0,1,0,1,0
LOC123039220,1,0,0,1,0,1,0
LOC123039217,1,0,0,1,0,1,0
LOC123039223,1,0,0,1,0,1,0
LOC123039224,1,0,0,1,0,1,0
LOC123039225,1,0,0,1,0,1,0
LOC123039226,1,0,0,1,0,1,0
LOC123039229,1,0,0,1,0,1,0
LOC123039228,1,0,0,1,0,1,0
LOC123039232,1,0,0,1,0,1,0
LOC123039233,1,0,0,1,0,1,0
LOC123039234,1,0,0,1,0,1,0
LOC123039236,1,0,0,1,0,1,0
LOC123039238,2,0,0,2,0,2,0
LOC123039240,1,0,0,1,0,1,0
LOC123039242,1,0,0,1,0,1,0
LOC123039246,1,0,0,1,0,1,0
LOC123039249,1,0,0,1,0,1,0
LOC123039250,1,0,0,1,0,1,0
LOC123039257,1,0,0,1,0,1,0
LOC123039254,1,0,0,1,0,1,0
LOC123039258,1,0,0,1,0,1,0
LOC123039261,1,0,0,1,0,1,0
LOC123039262,1,0,0,1,0,1,0
LOC123039264,1,0,0,1,0,1,0
LOC123039267,1,0,0,1,0,1,0
LOC123039268,1,0,0,1,0,1,0
LOC123039269,1,0,0,1,0,1,0
LOC123039270,1,0,0,1,0,1,0
LOC123039271,1,0,0,1,0,1,0
LOC123039272,1,0,0,1,0,1,0
LOC123039274,1,0,0,1,0,1,0
LOC123039278,1,0,0,1,0,1,0
LOC123039281,1,0,0,1,0,1,0
LOC123039280,1,0,0,1,0,1,0
LOC123039285,1,0,0,1,0,1,0
LOC542976,1,0,0,1,0,1,0
LOC123039288,1,0,0,1,0,1,0
LOC123039290,1,0,0,1,0,1,0
LOC123039292,1,0,0,1,0,1,0
LOC123039289,4,0,0,4,0,4,0
LOC123039293,1,0,0,1,0,1,0
LOC123039298,1,0,0,1,0,1,0
LOC123039265,1,0,0,1,0,1,0
LOC123039300,1,0,0,1,0,1,0
LOC123039301,1,0,0,1,0,1,0
LOC123039302,1,0,0,1,0,1,0
LOC123039306,1,0,0,1,0,1,0
LOC123039307,1,0,0,1,0,1,0
LOC123039308,1,0,0,1,0,1,0
LOC123039311,1,0,0,1,0,1,0
LOC123039315,1,0,0,1,0,1,0
LOC123039316,1,0,0,1,0,1,0
LOC123039320,1,0,0,1,0,1,0
LOC123039321,1,0,0,1,0,1,0
LOC123039322,1,0,0,1,0,1,0
LOC123039319,16,0,0,16,0,16,0
LOC123039323,1,0,0,1,0,1,0
LOC123039324,1,0,0,1,0,1,0
LOC123039326,1,0,0,1,0,1,0
LOC123039328,1,0,0,1,0,1,0
LOC123039331,1,0,0,1,0,1,0
LOC123039332,1,0,0,1,0,1,0
LOC123039333,1,0,0,1,0,1,0
LOC123039334,1,0,0,1,0,1,0
LOC123039335,1,0,0,1,0,1,0
LOC123039336,1,0,0,1,0,1,0
LOC123039339,1,0,0,1,0,1,0
LOC123039341,1,0,0,1,0,1,0
LOC123039342,1,0,0,1,0,1,0
LOC123039346,1,0,0,1,0,1,0
LOC123039347,1,0,0,1,0,1,0
LOC123039348,1,0,0,1,0,1,0
LOC123039349,1,0,0,1,0,1,0
LOC123039351,1,0,0,1,0,1,0
LOC123039352,1,0,0,1,0,1,0
LOC123039354,1,0,0,1,0,1,0
LOC123039355,1,0,0,1,0,1,0
LOC123039357,1,0,0,1,0,1,0
LOC123039360,1,0,0,1,0,1,0
LOC123039362,1,0,0,1,0,1,0
LOC123039364,1,0,0,1,0,1,0
LOC123039367,1,0,0,1,0,1,0
LOC123039370,1,0,0,1,0,1,0
LOC123039371,1,0,0,1,0,1,0
LOC123039372,1,0,0,1,0,1,0
LOC123039373,1,0,0,1,0,1,0
LOC123039375,1,0,0,1,0,1,0
LOC123039378,1,0,0,1,0,1,0
LOC123039379,1,0,0,1,0,1,0
LOC123039380,1,0,0,1,0,1,0
LOC123039381,1,0,0,1,0,1,0
LOC123039382,1,0,0,1,0,1,0
LOC123039383,1,0,0,1,0,1,0
LOC123039385,1,0,0,1,0,1,0
LOC123039386,1,0,0,1,0,1,0
LOC123039387,1,0,0,1,0,1,0
LOC123039391,1,0,0,1,0,1,0
LOC123039392,1,0,0,1,0,1,0
LOC123039396,1,0,0,1,0,1,0
LOC123039397,1,0,0,1,0,1,0
LOC123039402,1,0,0,1,0,1,0
LOC123039404,1,0,0,1,0,1,0
LOC123039406,1,0,0,1,0,1,0
LOC123039407,1,0,0,1,0,1,0
LOC123039408,1,0,0,1,0,1,0
LOC123039410,1,0,0,1,0,1,0
LOC123039411,1,0,0,1,0,1,0
LOC123039412,1,0,0,1,0,1,0
LOC123039413,1,0,0,1,0,1,0
LOC123039415,1,0,0,1,0,1,0
LOC123039418,1,0,0,1,0,1,0
LOC123039422,1,0,0,1,0,1,0
LOC123039424,1,0,0,1,0,1,0
LOC123039427,1,0,0,1,0,1,0
LOC123039425,1,0,0,1,0,1,0
LOC123039430,1,0,0,1,0,1,0
LOC123039431,1,0,0,1,0,1,0
LOC123039432,1,0,0,1,0,1,0
LOC123039437,1,0,0,1,0,1,0
LOC123039439,1,0,0,1,0,1,0
LOC123039436,1,0,0,1,0,1,0
LOC123039443,1,0,0,1,0,1,0
LOC123039444,1,0,0,1,0,1,0
LOC123039445,1,0,0,1,0,1,0
LOC123039453,1,0,0,1,0,1,0
LOC123039456,1,0,0,1,0,1,0
LOC123039455,1,0,0,1,0,1,0
LOC123039460,1,0,0,1,0,1,0
LOC123039462,1,0,0,1,0,1,0
LOC123039469,1,0,0,1,0,1,0
LOC123039470,1,0,0,1,0,1,0
LOC123039467,1,0,0,1,0,1,0
LOC123039473,1,0,0,1,0,1,0
LOC123039475,1,0,0,1,0,1,0
LOC123039476,1,0,0,1,0,1,0
LOC123039480,1,0,0,1,0,1,0
LOC123039477,3,0,0,2,1,2,1
LOC123039481,1,0,0,1,0,1,0
LOC123039483,1,0,0,1,0,1,0
LOC123039484,1,0,0,1,0,1,0
LOC123039485,1,0,0,1,0,1,0
LOC123039486,1,0,0,1,0,1,0
LOC123039490,1,0,0,1,0,1,0
LOC123039492,1,0,0,1,0,1,0
LOC123039493,1,0,0,1,0,1,0
LOC123039498,1,0,0,1,0,1,0
LOC123039466,1,0,0,1,0,1,0
LOC123039495,2,0,0,2,0,2,0
LOC123039500,1,0,0,1,0,1,0
LOC123039501,1,0,0,1,0,1,0
LOC123039502,1,0,0,1,0,1,0
LOC123039503,1,0,0,1,0,1,0
LOC123039504,1,0,0,1,0,1,0
LOC123039507,1,0,0,1,0,1,0
LOC123039509,1,0,0,1,0,1,0
LOC123039511,1,0,0,1,0,1,0
LOC123039514,1,0,0,1,0,1,0
LOC123039512,1,0,0,1,0,1,0
LOC123039517,1,0,0,1,0,1,0
LOC123039518,1,0,0,1,0,1,0
LOC123039519,1,0,0,1,0,1,0
LOC123039520,1,0,0,1,0,1,0
LOC123039521,1,0,0,1,0,1,0
LOC123039525,1,0,0,1,0,1,0
LOC123039528,1,0,0,1,0,1,0
LOC123039529,1,0,0,1,0,1,0
LOC123039533,1,0,0,1,0,1,0
LOC123039536,1,0,0,1,0,1,0
LOC123039537,1,0,0,1,0,1,0
LOC123039534,1,0,0,1,0,1,0
LOC123039539,1,0,0,1,0,1,0
LOC123039547,1,0,0,1,0,1,0
LOC123039548,1,0,0,1,0,1,0
LOC123039549,1,0,0,1,0,1,0
LOC123039550,1,0,0,1,0,1,0
LOC123039552,1,0,0,1,0,1,0
LOC123039554,1,0,0,1,0,1,0
LOC123039555,1,0,0,1,0,1,0
LOC123039559,1,0,0,1,0,1,0
LOC123039562,1,0,0,1,0,1,0
LOC123039563,1,0,0,1,0,1,0
LOC123039564,1,0,0,1,0,1,0
LOC123039565,1,0,0,1,0,1,0
LOC123039566,1,0,0,1,0,1,0
LOC123039567,1,0,0,1,0,1,0
LOC123039568,1,0,0,1,0,1,0
LOC123039569,1,0,0,1,0,1,0
LOC123039570,1,0,0,1,0,1,0
LOC123039573,1,0,0,1,0,1,0
LOC123039574,1,0,0,1,0,1,0
LOC123039575,1,0,0,1,0,1,0
LOC123039576,1,0,0,1,0,1,0
LOC123039578,1,0,0,1,0,1,0
LOC123039579,1,0,0,1,0,1,0
LOC123039583,1,0,0,1,0,1,0
LOC123039585,1,0,0,1,0,1,0
LOC123039589,1,0,0,1,0,1,0
LOC123039590,1,0,0,1,0,1,0
LOC123039588,1,0,0,1,0,1,0
LOC123039594,1,0,0,1,0,1,0
LOC123039602,1,0,0,1,0,1,0
LOC123039599,1,0,0,1,0,1,0
LOC123039605,1,0,0,1,0,1,0
LOC123039607,1,0,0,1,0,1,0
LOC123039612,1,0,0,1,0,1,0
LOC123039610,1,0,0,1,0,1,0
LOC123039614,1,0,0,1,0,1,0
LOC123039617,1,0,0,1,0,1,0
LOC123039618,1,0,0,1,0,1,0
LOC123039621,5,0,0,5,0,5,0
LOC123039626,1,0,0,1,0,1,0
LOC123039628,1,0,0,1,0,1,0
LOC123039631,1,0,0,1,0,1,0
LOC123039632,1,0,0,1,0,1,0
LOC123039634,1,0,0,1,0,1,0
LOC123039636,1,0,0,1,0,1,0
LOC123039637,1,0,0,1,0,1,0
LOC123039638,1,0,0,1,0,1,0
LOC123039640,1,0,0,1,0,1,0
LOC123039641,1,0,0,1,0,1,0
LOC123039642,1,0,0,1,0,1,0
LOC123039644,1,0,0,1,0,1,0
LOC123039650,1,0,0,1,0,1,0
LOC123039657,1,0,0,1,0,1,0
LOC123039658,1,0,0,1,0,1,0
LOC123039659,1,0,0,1,0,1,0
LOC123039656,1,0,0,1,0,1,0
LOC123039662,1,0,0,1,0,1,0
LOC123039663,1,0,0,1,0,1,0
LOC123039664,1,0,0,1,0,1,0
LOC123039667,1,0,0,1,0,1,0
LOC123039672,1,0,0,1,0,1,0
LOC123039673,1,0,0,1,0,1,0
LOC123039676,1,0,0,1,0,1,0
LOC123039682,1,0,0,1,0,1,0
LOC123039679,1,0,0,1,0,1,0
LOC123039683,1,0,0,1,0,1,0
LOC123039684,1,0,0,1,0,1,0
LOC123039688,1,0,0,1,0,1,0
LOC123039689,1,0,0,1,0,1,0
LOC123039691,1,0,0,1,0,1,0
LOC123039692,1,0,0,1,0,1,0
LOC123039693,1,0,0,1,0,1,0
LOC123039690,2,0,0,2,0,2,0
LOC123039698,1,0,0,1,0,1,0
LOC123039701,1,0,0,1,0,1,0
LOC123039703,1,0,0,1,0,1,0
LOC123039704,1,0,0,1,0,1,0
LOC123039705,1,0,0,1,0,1,0
LOC123039706,1,0,0,1,0,1,0
LOC123039707,1,0,0,1,0,1,0
LOC123039709,1,0,0,1,0,1,0
LOC123039710,1,0,0,1,0,1,0
LOC123039711,1,0,0,1,0,1,0
LOC123039366,1,0,0,1,0,1,0
LOC123039708,1,0,0,1,0,1,0
LOC123039714,1,0,0,1,0,1,0
LOC123039715,1,0,0,1,0,1,0
LOC123039716,1,0,0,1,0,1,0
LOC123039720,1,0,0,1,0,1,0
LOC123039721,1,0,0,1,0,1,0
LOC123039719,1,0,0,1,0,1,0
LOC123039724,1,0,0,1,0,1,0
LOC123039730,1,0,0,1,0,1,0
LOC123039731,1,0,0,1,0,1,0
LOC123039732,1,0,0,1,0,1,0
LOC123039734,1,0,0,1,0,1,0
LOC123039735,1,0,0,1,0,1,0
LOC123039737,1,0,0,1,0,1,0
LOC123039740,1,0,0,1,0,1,0
LOC123039741,1,0,0,1,0,1,0
LOC123039738,28,0,0,1,27,1,27
LOC123039742,1,0,0,1,0,1,0
LOC123039743,1,0,0,1,0,1,0
LOC123039744,1,0,0,1,0,1,0
LOC123039745,1,0,0,1,0,1,0
LOC123039746,1,0,0,1,0,1,0
LOC123039748,1,0,0,1,0,1,0
LOC123039753,1,0,0,1,0,1,0
LOC123039755,1,0,0,1,0,1,0
LOC123039757,1,0,0,1,0,1,0
LOC123039758,1,0,0,1,0,1,0
LOC123039765,1,0,0,1,0,1,0
LOC123039766,1,0,0,1,0,1,0
LOC123039767,1,0,0,1,0,1,0
LOC123039769,1,0,0,1,0,1,0
LOC123039770,1,0,0,1,0,1,0
LOC123039771,1,0,0,1,0,1,0
LOC123039772,1,0,0,1,0,1,0
LOC123039774,1,0,0,1,0,1,0
LOC123039777,1,0,0,1,0,1,0
LOC123039778,1,0,0,1,0,1,0
LOC123039780,1,0,0,1,0,1,0
LOC123039785,1,0,0,1,0,1,0
LOC123039787,1,0,0,1,0,1,0
LOC123039788,1,0,0,1,0,1,0
LOC123039789,1,0,0,1,0,1,0
LOC123039790,1,0,0,1,0,1,0
LOC123039791,1,0,0,1,0,1,0
LOC123039792,1,0,0,1,0,1,0
LOC123039793,1,0,0,1,0,1,0
LOC123039794,1,0,0,1,0,1,0
LOC123039797,1,0,0,1,0,1,0
LOC123039798,1,0,0,1,0,1,0
LOC123039799,1,0,0,1,0,1,0
LOC123039800,1,0,0,1,0,1,0
LOC123039802,1,0,0,1,0,1,0
LOC123039807,5,0,0,5,0,5,0
LOC123039775,1,0,0,1,0,1,0
LOC123039808,1,0,0,1,0,1,0
LOC123039810,1,0,0,1,0,1,0
LOC123039811,2,0,0,2,0,2,0
LOC123039812,1,0,0,1,0,1,0
LOC123039814,1,0,0,1,0,1,0
LOC123039816,1,0,0,1,0,1,0
LOC123039817,1,0,0,1,0,1,0
LOC123039818,2,0,0,2,0,2,0
LOC123039819,1,0,0,1,0,1,0
LOC123039821,1,0,0,1,0,1,0
LOC123039822,1,0,0,1,0,1,0
LOC123039823,1,0,0,1,0,1,0
LOC123039824,1,0,0,1,0,1,0
LOC123039825,1,0,0,1,0,1,0
LOC123039826,1,0,0,1,0,1,0
LOC123039828,1,0,0,1,0,1,0
