,total,NM,NR,XM,XR,NM_XM,NR_XR
PTC3,1,1,0,0,0,1,0
PTH2,1,1,0,0,0,1,0
SHP1,1,1,0,0,0,1,0
IAI11,1,1,0,0,0,1,0
YEL1,1,1,0,0,0,1,0
SKT5,1,1,0,0,0,1,0
KIP1,1,1,0,0,0,1,0
PRX1,1,1,0,0,0,1,0
SEF1,1,1,0,0,0,1,0
UBP13,1,1,0,0,0,1,0
PRS4,1,1,0,0,0,1,0
AST1,1,1,0,0,0,1,0
RPS8A,1,1,0,0,0,1,0
AAR2,1,1,0,0,0,1,0
SSA3,1,1,0,0,0,1,0
ILS1,1,1,0,0,0,1,0
ATG8,1,1,0,0,0,1,0
NUP170,1,1,0,0,0,1,0
PET112,1,1,0,0,0,1,0
YBL081W,1,1,0,0,0,1,0
ALG3,1,1,0,0,0,1,0
CDC27,1,1,0,0,0,1,0
BOI1,1,1,0,0,0,1,0
YBL086C,1,1,0,0,0,1,0
RPL23A,1,1,0,0,0,1,0
TEL1,1,1,0,0,0,1,0
AVT5,1,1,0,0,0,1,0
MRP21,1,1,0,0,0,1,0
MAP2,1,1,0,0,0,1,0
RPL32,1,1,0,0,0,1,0
ROX3,1,1,0,0,0,1,0
MRX3,1,1,0,0,0,1,0
BRN1,1,1,0,0,0,1,0
BNA4,1,1,0,0,0,1,0
ATP1,1,1,0,0,0,1,0
ECM21,1,1,0,0,0,1,0
SFT2,1,1,0,0,0,1,0
RTG3,1,1,0,0,0,1,0
SEA4,1,1,0,0,0,1,0
PKC1,1,1,0,0,0,1,0
SRO77,1,1,0,0,0,1,0
MIX23,1,1,0,0,0,1,0
NTH2,1,1,0,0,0,1,0
RER2,1,1,0,0,0,1,0
COQ1,1,1,0,0,0,1,0
GPI18,1,1,0,0,0,1,0
RCR1,1,1,0,0,0,1,0
UGA2,1,1,0,0,0,1,0
DSF2,1,1,0,0,0,1,0
FLR1,1,1,0,0,0,1,0
HHF1,1,1,0,0,0,1,0
HHT1,1,1,0,0,0,1,0
IPP1,1,1,0,0,0,1,0
YBR013C,1,1,0,0,0,1,0
GRX7,1,1,0,0,0,1,0
MNN2,1,1,0,0,0,1,0
CPP1,1,1,0,0,0,1,0
KAP104,1,1,0,0,0,1,0
GAL7,1,1,0,0,0,1,0
GAL10,1,1,0,0,0,1,0
GAL1,1,1,0,0,0,1,0
FUR4,1,1,0,0,0,1,0
POA1,1,1,0,0,0,1,0
CHS3,1,1,0,0,0,1,0
SCO2,1,1,0,0,0,1,0
OLA1,1,1,0,0,0,1,0
ETR1,1,1,0,0,0,1,0
YPK3,1,1,0,0,0,1,0
CDS1,1,1,0,0,0,1,0
RKM3,1,1,0,0,0,1,0
RPL4A,1,1,0,0,0,1,0
EDS1,1,1,0,0,0,1,0
HMT1,1,1,0,0,0,1,0
PDX3,1,1,0,0,0,1,0
CSG2,1,1,0,0,0,1,0
SCO1,1,1,0,0,0,1,0
CHS2,1,1,0,0,0,1,0
ATP3,1,1,0,0,0,1,0
FIG1,1,1,0,0,0,1,0
FAT1,1,1,0,0,0,1,0
CST26,1,1,0,0,0,1,0
QDR3,1,1,0,0,0,1,0
TCM62,1,1,0,0,0,1,0
GIP1,1,1,0,0,0,1,0
ZTA1,1,1,0,0,0,1,0
FMP23,1,1,0,0,0,1,0
RPS11B,1,1,0,0,0,1,0
REB1,1,1,0,0,0,1,0
REG2,1,1,0,0,0,1,0
RFS1,1,1,0,0,0,1,0
YBR053C,1,1,0,0,0,1,0
YRO2,1,1,0,0,0,1,0
PRP6,1,1,0,0,0,1,0
MRX18,1,1,0,0,0,1,0
MUM2,1,1,0,0,0,1,0
UBP14,1,1,0,0,0,1,0
AKL1,1,1,0,0,0,1,0
ORC2,1,1,0,0,0,1,0
TRM7,1,1,0,0,0,1,0
YBR062C,1,1,0,0,0,1,0
CNM1,1,1,0,0,0,1,0
ECM2,1,1,0,0,0,1,0
NRG2,1,1,0,0,0,1,0
TIP1,1,1,0,0,0,1,0
BAP2,1,1,0,0,0,1,0
TAT1,1,1,0,0,0,1,0
ALG14,1,1,0,0,0,1,0
YBR071W,1,1,0,0,0,1,0
HSP26,1,1,0,0,0,1,0
RDH54,1,1,0,0,0,1,0
PFF1,1,1,0,0,0,1,0
ECM8,1,1,0,0,0,1,0
SLM4,1,1,0,0,0,1,0
ECM33,1,1,0,0,0,1,0
RPG1,1,1,0,0,0,1,0
SEC18,1,1,0,0,0,1,0
SPT7,1,1,0,0,0,1,0
UBC4,1,1,0,0,0,1,0
TEC1,1,1,0,0,0,1,0
MIS1,1,1,0,0,0,1,0
AAC3,1,1,0,0,0,1,0
IST2,1,1,0,0,0,1,0
RFC5,1,1,0,0,0,1,0
POL30,1,1,0,0,0,1,0
YBR090C,1,1,0,0,0,1,0
TIM12,1,1,0,0,0,1,0
PHO3,1,1,0,0,0,1,0
PHO5,1,1,0,0,0,1,0
PBY1,1,1,0,0,0,1,0
RXT2,1,1,0,0,0,1,0
YBR096W,1,1,0,0,0,1,0
VPS15,1,1,0,0,0,1,0
MMS4,1,1,0,0,0,1,0
FES1,1,1,0,0,0,1,0
EXO84,1,1,0,0,0,1,0
SIF2,1,1,0,0,0,1,0
YMC2,1,1,0,0,0,1,0
VID24,1,1,0,0,0,1,0
SND3,1,1,0,0,0,1,0
IML3,1,1,0,0,0,1,0
AIM3,1,1,0,0,0,1,0
CMD1,1,1,0,0,0,1,0
ALG1,1,1,0,0,0,1,0
YSA1,1,1,0,0,0,1,0
CYC8,1,1,0,0,0,1,0
RAD16,1,1,0,0,0,1,0
LYS2,1,1,0,0,0,1,0
TKL2,1,1,0,0,0,1,0
TEF2,1,1,0,0,0,1,0
MUD1,1,1,0,0,0,1,0
CBP6,1,1,0,0,0,1,0
GRS1,1,1,0,0,0,1,0
MRPL36,1,1,0,0,0,1,0
TFC1,1,1,0,0,0,1,0
PTC4,1,1,0,0,0,1,0
TPS1,1,1,0,0,0,1,0
VMA2,1,1,0,0,0,1,0
ATG14,1,1,0,0,0,1,0
OPY1,1,1,0,0,0,1,0
SHE3,1,1,0,0,0,1,0
CCZ1,1,1,0,0,0,1,0
AGP2,1,1,0,0,0,1,0
HSL7,1,1,0,0,0,1,0
CKS1,1,1,0,0,0,1,0
MEC1,1,1,0,0,0,1,0
YBR137W,1,1,0,0,0,1,0
YBR138C,1,1,0,0,0,1,0
ATG42,1,1,0,0,0,1,0
IRA1,1,1,0,0,0,1,0
BMT2,1,1,0,0,0,1,0
MAK5,1,1,0,0,0,1,0
SUP45,1,1,0,0,0,1,0
ADH5,1,1,0,0,0,1,0
MRPS9,1,1,0,0,0,1,0
RTC2,1,1,0,0,0,1,0
YSW1,1,1,0,0,0,1,0
ARA1,1,1,0,0,0,1,0
TBS1,1,1,0,0,0,1,0
APD1,1,1,0,0,0,1,0
SPP381,1,1,0,0,0,1,0
RIB7,1,1,0,0,0,1,0
RPB5,1,1,0,0,0,1,0
CNS1,1,1,0,0,0,1,0
SLI15,1,1,0,0,0,1,0
ICS2,1,1,0,0,0,1,0
AMN1,1,1,0,0,0,1,0
IFA38,1,1,0,0,0,1,0
CDC28,1,1,0,0,0,1,0
CSH1,1,1,0,0,0,1,0
TOS1,1,1,0,0,0,1,0
EXO5,1,1,0,0,0,1,0
ARL1,1,1,0,0,0,1,0
UBS1,1,1,0,0,0,1,0
TYR1,1,1,0,0,0,1,0
POP7,1,1,0,0,0,1,0
PEX32,1,1,0,0,0,1,0
SSE2,1,1,0,0,0,1,0
NPL4,1,1,0,0,0,1,0
SEC66,1,1,0,0,0,1,0
SMY2,1,1,0,0,0,1,0
UMP1,1,1,0,0,0,1,0
SWD3,1,1,0,0,0,1,0
ECM31,1,1,0,0,0,1,0
EHT1,1,1,0,0,0,1,0
FZO1,1,1,0,0,0,1,0
DTR1,1,1,0,0,0,1,0
RPS6B,1,1,0,0,0,1,0
SMP1,1,1,0,0,0,1,0
YPC1,1,1,0,0,0,1,0
YBR184W,1,1,0,0,0,1,0
MBA1,1,1,0,0,0,1,0
PCH2,1,1,0,0,0,1,0
GDT1,1,1,0,0,0,1,0
NTC20,1,1,0,0,0,1,0
RPS9B,1,1,0,0,0,1,0
RPL21A,1,1,0,0,0,1,0
RIM2,1,1,0,0,0,1,0
MED8,1,1,0,0,0,1,0
AIM4,1,1,0,0,0,1,0
MSI1,1,1,0,0,0,1,0
PGI1,1,1,0,0,0,1,0
YBR197C,1,1,0,0,0,1,0
TAF5,1,1,0,0,0,1,0
KTR4,1,1,0,0,0,1,0
BEM1,1,1,0,0,0,1,0
DER1,1,1,0,0,0,1,0
MCM7,1,1,0,0,0,1,0
COS111,1,1,0,0,0,1,0
LDH1,1,1,0,0,0,1,0
KTR3,1,1,0,0,0,1,0
FTH1,1,1,0,0,0,1,0
DUR12,1,1,0,0,0,1,0
ERV15,1,1,0,0,0,1,0
AME1,1,1,0,0,0,1,0
NGR1,1,1,0,0,0,1,0
MET8,1,1,0,0,0,1,0
SDS24,1,1,0,0,0,1,0
HPC2,1,1,0,0,0,1,0
YBP1,1,1,0,0,0,1,0
ATG12,1,1,0,0,0,1,0
PYC2,1,1,0,0,0,1,0
YBR219C,1,1,0,0,0,1,0
YBR220C,1,1,0,0,0,1,0
PDB1,1,1,0,0,0,1,0
PCS60,1,1,0,0,0,1,0
TDP1,1,1,0,0,0,1,0
YBR225W,1,1,0,0,0,1,0
MCX1,1,1,0,0,0,1,0
SLX1,1,1,0,0,0,1,0
ROT2,1,1,0,0,0,1,0
OM14,1,1,0,0,0,1,0
SWC5,1,1,0,0,0,1,0
PBP2,1,1,0,0,0,1,0
ARC40,1,1,0,0,0,1,0
VHC1,1,1,0,0,0,1,0
ABD1,1,1,0,0,0,1,0
PRP5,1,1,0,0,0,1,0
YBR238C,1,1,0,0,0,1,0
ERT1,1,1,0,0,0,1,0
THI2,1,1,0,0,0,1,0
VVS1,1,1,0,0,0,1,0
YBR242W,1,1,0,0,0,1,0
ALG7,1,1,0,0,0,1,0
GPX2,1,1,0,0,0,1,0
ISW1,1,1,0,0,0,1,0
RRT2,1,1,0,0,0,1,0
ENP1,1,1,0,0,0,1,0
HIS7,1,1,0,0,0,1,0
ARO4,1,1,0,0,0,1,0
SPO23,1,1,0,0,0,1,0
MRPS5,1,1,0,0,0,1,0
DUT1,1,1,0,0,0,1,0
SRB6,1,1,0,0,0,1,0
TRS20,1,1,0,0,0,1,0
MTC4,1,1,0,0,0,1,0
RIB5,1,1,0,0,0,1,0
POP4,1,1,0,0,0,1,0
SHG1,1,1,0,0,0,1,0
YBR259W,1,1,0,0,0,1,0
RGD1,1,1,0,0,0,1,0
TAE1,1,1,0,0,0,1,0
MIC12,1,1,0,0,0,1,0
SHM1,1,1,0,0,0,1,0
YPT10,1,1,0,0,0,1,0
TSC10,1,1,0,0,0,1,0
REI1,1,1,0,0,0,1,0
MRPL37,1,1,0,0,0,1,0
SDH8,1,1,0,0,0,1,0
BIT2,1,1,0,0,0,1,0
EFM2,1,1,0,0,0,1,0
HSM3,1,1,0,0,0,1,0
UBX7,1,1,0,0,0,1,0
CHK1,1,1,0,0,0,1,0
RIF1,1,1,0,0,0,1,0
PPS1,1,1,0,0,0,1,0
DPB3,1,1,0,0,0,1,0
PAF1,1,1,0,0,0,1,0
SAF1,1,1,0,0,0,1,0
DUG2,1,1,0,0,0,1,0
MRPL27,1,1,0,0,0,1,0
SSH1,1,1,0,0,0,1,0
YBR284W,1,1,0,0,0,1,0
HAB1,1,1,0,0,0,1,0
APE3,1,1,0,0,0,1,0
YBR287W,1,1,0,0,0,1,0
APM3,1,1,0,0,0,1,0
SNF5,1,1,0,0,0,1,0
BSD2,1,1,0,0,0,1,0
CTP1,1,1,0,0,0,1,0
VBA2,1,1,0,0,0,1,0
SUL1,1,1,0,0,0,1,0
PCA1,1,1,0,0,0,1,0
PHO89,1,1,0,0,0,1,0
MAL33,1,1,0,0,0,1,0
MAL31,1,1,0,0,0,1,0
MAL32,1,1,0,0,0,1,0
PAU24,1,1,0,0,0,1,0
COS2,1,1,0,0,0,1,0
RER1,1,1,0,0,0,1,0
YCL002C,1,1,0,0,0,1,0
PGS1,1,1,0,0,0,1,0
LDB16,1,1,0,0,0,1,0
STP22,1,1,0,0,0,1,0
ILV6,1,1,0,0,0,1,0
SGF29,1,1,0,0,0,1,0
GBP2,1,1,0,0,0,1,0
BUD3,1,1,0,0,0,1,0
DCC1,1,1,0,0,0,1,0
NFS1,1,1,0,0,0,1,0
LEU2,1,1,0,0,0,1,0
YCL019W,1,1,0,0,0,1,0
YCL020W,1,1,0,0,0,1,0
KCC4,1,1,0,0,0,1,0
AGP1,1,1,0,0,0,1,0
FUS1,1,1,0,0,0,1,0
RNQ1,1,1,0,0,0,1,0
BIK1,1,1,0,0,0,1,0
HIS4,1,1,0,0,0,1,0
RRP7,1,1,0,0,0,1,0
STE50,1,1,0,0,0,1,0
MXR2,1,1,0,0,0,1,0
LSB5,1,1,0,0,0,1,0
GRX1,1,1,0,0,0,1,0
GFD2,1,1,0,0,0,1,0
SRO9,1,1,0,0,0,1,0
ATG22,1,1,0,0,0,1,0
GID7,1,1,0,0,0,1,0
GLK1,1,1,0,0,0,1,0
YCL042W,1,1,0,0,0,1,0
PDI1,1,1,0,0,0,1,0
MGR1,1,1,0,0,0,1,0
EMC1,1,1,0,0,0,1,0
POF1,1,1,0,0,0,1,0
SPS22,1,1,0,0,0,1,0
YCL049C,1,1,0,0,0,1,0
APA1,1,1,0,0,0,1,0
LRE1,1,1,0,0,0,1,0
PBN1,1,1,0,0,0,1,0
SPB1,1,1,0,0,0,1,0
KAR4,1,1,0,0,0,1,0
PEX34,1,1,0,0,0,1,0
PRD1,1,1,0,0,0,1,0
FYV5,1,1,0,0,0,1,0
KRR1,1,1,0,0,0,1,0
MRC1,1,1,0,0,0,1,0
VAC17,1,1,0,0,0,1,0
CHA1,1,1,0,0,0,1,0
HMLALPHA1,1,1,0,0,0,1,0
HMLALPHA2,1,1,0,0,0,1,0
YCL068C,1,1,0,0,0,1,0
VBA3,1,1,0,0,0,1,0
GEX1,1,1,0,0,0,1,0
FRM2,1,1,0,0,0,1,0
CDC10,1,1,0,0,0,1,0
MRPL32,1,1,0,0,0,1,0
YCP4,1,1,0,0,0,1,0
CIT2,1,1,0,0,0,1,0
DFP3,1,1,0,0,0,1,0
SAT4,1,1,0,0,0,1,0
RVS161,1,1,0,0,0,1,0
ADY2,1,1,0,0,0,1,0
ADP1,1,1,0,0,0,1,0
PGK1,1,1,0,0,0,1,0
POL4,1,1,0,0,0,1,0
CTO1,1,1,0,0,0,1,0
RBP95,1,1,0,0,0,1,0
CWH43,1,1,0,0,0,1,0
SRD1,1,1,0,0,0,1,0
MAK32,1,1,0,0,0,1,0
PET18,1,1,0,0,0,1,0
MAK31,1,1,0,0,0,1,0
HSP30,1,1,0,0,0,1,0
YCR023C,1,1,0,0,0,1,0
SLM5,1,1,0,0,0,1,0
PMP1,1,1,0,0,0,1,0
NPP1,1,1,0,0,0,1,0
RHB1,1,1,0,0,0,1,0
FEN2,1,1,0,0,0,1,0
SYP1,1,1,0,0,0,1,0
RPS14A,1,1,0,0,0,1,0
BPH1,1,1,0,0,0,1,0
SNT1,1,1,0,0,0,1,0
ELO2,1,1,0,0,0,1,0
RRP43,1,1,0,0,0,1,0
RBK1,1,1,0,0,0,1,0
PHO87,1,1,0,0,0,1,0
BUD5,1,1,0,0,0,1,0
MATALPHA2,1,1,0,0,0,1,0
MATALPHA1,1,1,0,0,0,1,0
TAF2,1,1,0,0,0,1,0
YCR043C,1,1,0,0,0,1,0
PER1,1,1,0,0,0,1,0
RRT12,1,1,0,0,0,1,0
IMG1,1,1,0,0,0,1,0
BUD23,1,1,0,0,0,1,0
ARE1,1,1,0,0,0,1,0
YCR050C,1,1,0,0,0,1,0
YCR051W,1,1,0,0,0,1,0
RSC6,1,1,0,0,0,1,0
THR4,1,1,0,0,0,1,0
CTR86,1,1,0,0,0,1,0
PWP2,1,1,0,0,0,1,0
YIH1,1,1,0,0,0,1,0
TAH1,1,1,0,0,0,1,0
TVS1,1,1,0,0,0,1,0
BUD31,1,1,0,0,0,1,0
HCM1,1,1,0,0,0,1,0
RAD18,1,1,0,0,0,1,0
SED4,1,1,0,0,0,1,0
ATG15,1,1,0,0,0,1,0
CPR4,1,1,0,0,0,1,0
IMG2,1,1,0,0,0,1,0
RSA4,1,1,0,0,0,1,0
SSK22,1,1,0,0,0,1,0
ERS1,1,1,0,0,0,1,0
FUB1,1,1,0,0,0,1,0
PAT1,1,1,0,0,0,1,0
SRB8,1,1,0,0,0,1,0
AHC2,1,1,0,0,0,1,0
TRX3,1,1,0,0,0,1,0
TUP1,1,1,0,0,0,1,0
CSM1,1,1,0,0,0,1,0
ABP1,1,1,0,0,0,1,0
FIG2,1,1,0,0,0,1,0
YCR090C,1,1,0,0,0,1,0
KIN82,1,1,0,0,0,1,0
MSH3,1,1,0,0,0,1,0
CDC39,1,1,0,0,0,1,0
CDC50,1,1,0,0,0,1,0
OCA4,1,1,0,0,0,1,0
HMRA2,1,1,0,0,0,1,0
HMRA1,1,1,0,0,0,1,0
GIT1,1,1,0,0,0,1,0
YCR099C,1,1,0,0,0,1,0
EMA35,1,1,0,0,0,1,0
YCR101C,1,1,0,0,0,1,0
YCR102C,1,1,0,0,0,1,0
PAU3,1,1,0,0,0,1,0
ADH7,1,1,0,0,0,1,0
RDS1,1,1,0,0,0,1,0
AAD3,1,1,0,0,0,1,0
SOL2,1,1,0,0,0,1,0
IRC22,1,1,0,0,0,1,0
WBP1,1,1,0,0,0,1,0
GIM4,1,1,0,0,0,1,0
YEA4,1,1,0,0,0,1,0
VAB2,1,1,0,0,0,1,0
YEA6,1,1,0,0,0,1,0
MIT1,1,1,0,0,0,1,0
GCN4,1,1,0,0,0,1,0
GLC3,1,1,0,0,0,1,0
UBC8,1,1,0,0,0,1,0
VAC8,1,1,0,0,0,1,0
EDC3,1,1,0,0,0,1,0
NPP2,1,1,0,0,0,1,0
GTT3,1,1,0,0,0,1,0
EAF5,1,1,0,0,0,1,0
MMS21,1,1,0,0,0,1,0
PXP1,1,1,0,0,0,1,0
URA3,1,1,0,0,0,1,0
GEA2,1,1,0,0,0,1,0
YEL023C,1,1,0,0,0,1,0
RIP1,1,1,0,0,0,1,0
YEL025C,1,1,0,0,0,1,0
SNU13,1,1,0,0,0,1,0
VMA3,1,1,0,0,0,1,0
BUD16,1,1,0,0,0,1,0
ECM10,1,1,0,0,0,1,0
SPF1,1,1,0,0,0,1,0
MCM3,1,1,0,0,0,1,0
MTC7,1,1,0,0,0,1,0
HYP2,1,1,0,0,0,1,0
UTR5,1,1,0,0,0,1,0
ANP1,1,1,0,0,0,1,0
RAD23,1,1,0,0,0,1,0
UTR4,1,1,0,0,0,1,0
CYC7,1,1,0,0,0,1,0
UTR2,1,1,0,0,0,1,0
YEF1,1,1,0,0,0,1,0
GDA1,1,1,0,0,0,1,0
GTA1,1,1,0,0,0,1,0
IES6,1,1,0,0,0,1,0
GLY1,1,1,0,0,0,1,0
FRD1,1,1,0,0,0,1,0
TCA17,1,1,0,0,0,1,0
PAU2,1,1,0,0,0,1,0
RML2,1,1,0,0,0,1,0
VMA8,1,1,0,0,0,1,0
AFG1,1,1,0,0,0,1,0
MAK10,1,1,0,0,0,1,0
RPL12A,1,1,0,0,0,1,0
POL5,1,1,0,0,0,1,0
HAT2,1,1,0,0,0,1,0
SDD1,1,1,0,0,0,1,0
PCM1,1,1,0,0,0,1,0
PRB1,1,1,0,0,0,1,0
CIN8,1,1,0,0,0,1,0
NPR2,1,1,0,0,0,1,0
CAN1,1,1,0,0,0,1,0
AVT2,1,1,0,0,0,1,0
SIT1,1,1,0,0,0,1,0
HPA3,1,1,0,0,0,1,0
YEL067C,1,1,0,0,0,1,0
HXT13,1,1,0,0,0,1,0
DSF1,1,1,0,0,0,1,0
DLD3,1,1,0,0,0,1,0
RMD6,1,1,0,0,0,1,0
YEL073C,1,1,0,0,0,1,0
YEL075C,1,1,0,0,0,1,0
YEL076C,1,1,0,0,0,1,0
MNN1,1,1,0,0,0,1,0
NOP16,1,1,0,0,0,1,0
PMI40,1,1,0,0,0,1,0
FMP52,1,1,0,0,0,1,0
YND1,1,1,0,0,0,1,0
NUG1,1,1,0,0,0,1,0
PAC2,1,1,0,0,0,1,0
SEC3,1,1,0,0,0,1,0
NTF2,1,1,0,0,0,1,0
YER010C,1,1,0,0,0,1,0
TIR1,1,1,0,0,0,1,0
PRE1,1,1,0,0,0,1,0
PRP22,1,1,0,0,0,1,0
HEM14,1,1,0,0,0,1,0
FAA2,1,1,0,0,0,1,0
BIM1,1,1,0,0,0,1,0
AFG3,1,1,0,0,0,1,0
SPC25,1,1,0,0,0,1,0
ISC1,1,1,0,0,0,1,0
GPA2,1,1,0,0,0,1,0
RPN3,1,1,0,0,0,1,0
SRB4,1,1,0,0,0,1,0
PRO3,1,1,0,0,0,1,0
YAT2,1,1,0,0,0,1,0
GCD11,1,1,0,0,0,1,0
CHO1,1,1,0,0,0,1,0
GAL83,1,1,0,0,0,1,0
MIG3,1,1,0,0,0,1,0
SMB1,1,1,0,0,0,1,0
CHZ1,1,1,0,0,0,1,0
YPT31,1,1,0,0,0,1,0
FIR1,1,1,0,0,0,1,0
ZRG8,1,1,0,0,0,1,0
YER034W,1,1,0,0,0,1,0
EDC2,1,1,0,0,0,1,0
ARB1,1,1,0,0,0,1,0
PHM8,1,1,0,0,0,1,0
KRE29,1,1,0,0,0,1,0
HVG1,1,1,0,0,0,1,0
GLN3,1,1,0,0,0,1,0
YEN1,1,1,0,0,0,1,0
MXR1,1,1,0,0,0,1,0
SAH1,1,1,0,0,0,1,0
ERG28,1,1,0,0,0,1,0
ACA1,1,1,0,0,0,1,0
SPO73,1,1,0,0,0,1,0
SAP1,1,1,0,0,0,1,0
CAJ1,1,1,0,0,0,1,0
TPA1,1,1,0,0,0,1,0
RSM18,1,1,0,0,0,1,0
JHD1,1,1,0,0,0,1,0
HOM3,1,1,0,0,0,1,0
PIC2,1,1,0,0,0,1,0
GIP2,1,1,0,0,0,1,0
HIS1,1,1,0,0,0,1,0
FCY2,1,1,0,0,0,1,0
HMF1,1,1,0,0,0,1,0
PET117,1,1,0,0,0,1,0
PCL6,1,1,0,0,0,1,0
FCY21,1,1,0,0,0,1,0
CEM1,1,1,0,0,0,1,0
GPP2,1,1,0,0,0,1,0
THO1,1,1,0,0,0,1,0
VHR2,1,1,0,0,0,1,0
ICL1,1,1,0,0,0,1,0
RRT13,1,1,0,0,0,1,0
RGI1,1,1,0,0,0,1,0
MOT2,1,1,0,0,0,1,0
