,total,NM,NR,XM,XR,NM_XM,NR_XR
RHIMIDRAFT_104721,1,0,0,1,0,1,0
RHIMIDRAFT_104751,1,0,0,1,0,1,0
RHIMIDRAFT_104834,1,0,0,1,0,1,0
RHIMIDRAFT_104900,1,0,0,1,0,1,0
RHIMIDRAFT_104942,1,0,0,1,0,1,0
RHIMIDRAFT_104960,1,0,0,1,0,1,0
RHIMIDRAFT_105049,1,0,0,1,0,1,0
RHIMIDRAFT_105250,1,0,0,1,0,1,0
RHIMIDRAFT_105254,1,0,0,1,0,1,0
RHIMIDRAFT_105259,1,0,0,1,0,1,0
RHIMIDRAFT_105294,1,0,0,1,0,1,0
RHIMIDRAFT_105303,1,0,0,1,0,1,0
RHIMIDRAFT_10572,1,0,0,1,0,1,0
RHIMIDRAFT_106002,1,0,0,1,0,1,0
RHIMIDRAFT_106026,1,0,0,1,0,1,0
RHIMIDRAFT_10614,1,0,0,1,0,1,0
RHIMIDRAFT_1062,1,0,0,1,0,1,0
RHIMIDRAFT_106224,1,0,0,1,0,1,0
RHIMIDRAFT_106276,1,0,0,1,0,1,0
RHIMIDRAFT_106361,1,0,0,1,0,1,0
RHIMIDRAFT_106481,1,0,0,1,0,1,0
RHIMIDRAFT_106537,1,0,0,1,0,1,0
RHIMIDRAFT_106546,1,0,0,1,0,1,0
RHIMIDRAFT_106578,1,0,0,1,0,1,0
RHIMIDRAFT_106601,1,0,0,1,0,1,0
RHIMIDRAFT_106709,1,0,0,1,0,1,0
RHIMIDRAFT_107008,1,0,0,1,0,1,0
RHIMIDRAFT_107030,1,0,0,1,0,1,0
RHIMIDRAFT_10720,1,0,0,1,0,1,0
RHIMIDRAFT_10724,1,0,0,1,0,1,0
RHIMIDRAFT_107300,1,0,0,1,0,1,0
RHIMIDRAFT_107424,1,0,0,1,0,1,0
RHIMIDRAFT_107715,1,0,0,1,0,1,0
RHIMIDRAFT_107769,1,0,0,1,0,1,0
RHIMIDRAFT_107871,1,0,0,1,0,1,0
RHIMIDRAFT_107877,1,0,0,1,0,1,0
RHIMIDRAFT_107961,1,0,0,1,0,1,0
RHIMIDRAFT_108178,1,0,0,1,0,1,0
RHIMIDRAFT_108209,1,0,0,1,0,1,0
RHIMIDRAFT_108516,1,0,0,1,0,1,0
RHIMIDRAFT_108518,1,0,0,1,0,1,0
RHIMIDRAFT_108637,1,0,0,1,0,1,0
RHIMIDRAFT_108790,1,0,0,1,0,1,0
RHIMIDRAFT_108863,1,0,0,1,0,1,0
RHIMIDRAFT_108905,1,0,0,1,0,1,0
RHIMIDRAFT_108908,1,0,0,1,0,1,0
RHIMIDRAFT_10892,1,0,0,1,0,1,0
RHIMIDRAFT_10897,1,0,0,1,0,1,0
RHIMIDRAFT_108987,1,0,0,1,0,1,0
RHIMIDRAFT_109055,1,0,0,1,0,1,0
RHIMIDRAFT_109144,1,0,0,1,0,1,0
RHIMIDRAFT_109176,1,0,0,1,0,1,0
RHIMIDRAFT_109200,1,0,0,1,0,1,0
RHIMIDRAFT_109343,1,0,0,1,0,1,0
RHIMIDRAFT_109366,1,0,0,1,0,1,0
RHIMIDRAFT_109477,1,0,0,1,0,1,0
RHIMIDRAFT_109543,1,0,0,1,0,1,0
RHIMIDRAFT_109546,1,0,0,1,0,1,0
RHIMIDRAFT_109616,1,0,0,1,0,1,0
RHIMIDRAFT_109724,1,0,0,1,0,1,0
RHIMIDRAFT_10973,1,0,0,1,0,1,0
RHIMIDRAFT_109733,1,0,0,1,0,1,0
RHIMIDRAFT_109948,1,0,0,1,0,1,0
RHIMIDRAFT_109961,1,0,0,1,0,1,0
RHIMIDRAFT_109972,1,0,0,1,0,1,0
RHIMIDRAFT_11003,1,0,0,1,0,1,0
RHIMIDRAFT_110126,1,0,0,1,0,1,0
RHIMIDRAFT_11028,1,0,0,1,0,1,0
RHIMIDRAFT_1103,1,0,0,1,0,1,0
RHIMIDRAFT_110301,1,0,0,1,0,1,0
RHIMIDRAFT_110482,1,0,0,1,0,1,0
RHIMIDRAFT_110562,1,0,0,1,0,1,0
RHIMIDRAFT_110632,1,0,0,1,0,1,0
RHIMIDRAFT_110667,1,0,0,1,0,1,0
RHIMIDRAFT_110710,1,0,0,1,0,1,0
RHIMIDRAFT_11073,1,0,0,1,0,1,0
RHIMIDRAFT_110753,1,0,0,1,0,1,0
RHIMIDRAFT_110813,1,0,0,1,0,1,0
RHIMIDRAFT_110882,1,0,0,1,0,1,0
RHIMIDRAFT_110929,1,0,0,1,0,1,0
RHIMIDRAFT_110956,1,0,0,1,0,1,0
RHIMIDRAFT_110998,1,0,0,1,0,1,0
RHIMIDRAFT_111063,1,0,0,1,0,1,0
RHIMIDRAFT_111128,1,0,0,1,0,1,0
RHIMIDRAFT_111247,1,0,0,1,0,1,0
RHIMIDRAFT_111343,1,0,0,1,0,1,0
RHIMIDRAFT_111376,1,0,0,1,0,1,0
RHIMIDRAFT_111388,1,0,0,1,0,1,0
RHIMIDRAFT_111409,1,0,0,1,0,1,0
RHIMIDRAFT_111459,1,0,0,1,0,1,0
RHIMIDRAFT_111668,1,0,0,1,0,1,0
RHIMIDRAFT_111699,1,0,0,1,0,1,0
RHIMIDRAFT_111775,1,0,0,1,0,1,0
RHIMIDRAFT_111883,1,0,0,1,0,1,0
RHIMIDRAFT_111900,1,0,0,1,0,1,0
RHIMIDRAFT_111983,1,0,0,1,0,1,0
RHIMIDRAFT_112156,1,0,0,1,0,1,0
RHIMIDRAFT_112339,1,0,0,1,0,1,0
RHIMIDRAFT_112375,1,0,0,1,0,1,0
RHIMIDRAFT_112376,1,0,0,1,0,1,0
RHIMIDRAFT_112451,1,0,0,1,0,1,0
RHIMIDRAFT_112520,1,0,0,1,0,1,0
RHIMIDRAFT_11255,1,0,0,1,0,1,0
RHIMIDRAFT_112691,1,0,0,1,0,1,0
RHIMIDRAFT_112786,1,0,0,1,0,1,0
RHIMIDRAFT_112841,1,0,0,1,0,1,0
RHIMIDRAFT_112993,1,0,0,1,0,1,0
RHIMIDRAFT_113011,1,0,0,1,0,1,0
RHIMIDRAFT_113012,1,0,0,1,0,1,0
RHIMIDRAFT_11304,1,0,0,1,0,1,0
RHIMIDRAFT_113098,1,0,0,1,0,1,0
RHIMIDRAFT_113122,1,0,0,1,0,1,0
RHIMIDRAFT_113188,1,0,0,1,0,1,0
RHIMIDRAFT_113202,1,0,0,1,0,1,0
RHIMIDRAFT_113221,1,0,0,1,0,1,0
RHIMIDRAFT_11336,1,0,0,1,0,1,0
RHIMIDRAFT_113381,1,0,0,1,0,1,0
RHIMIDRAFT_113390,1,0,0,1,0,1,0
RHIMIDRAFT_113398,1,0,0,1,0,1,0
RHIMIDRAFT_113451,1,0,0,1,0,1,0
RHIMIDRAFT_113452,1,0,0,1,0,1,0
RHIMIDRAFT_113643,1,0,0,1,0,1,0
RHIMIDRAFT_113673,1,0,0,1,0,1,0
RHIMIDRAFT_11368,1,0,0,1,0,1,0
RHIMIDRAFT_113682,1,0,0,1,0,1,0
RHIMIDRAFT_113723,1,0,0,1,0,1,0
RHIMIDRAFT_113743,1,0,0,1,0,1,0
RHIMIDRAFT_113812,1,0,0,1,0,1,0
RHIMIDRAFT_113822,1,0,0,1,0,1,0
RHIMIDRAFT_113847,1,0,0,1,0,1,0
RHIMIDRAFT_113911,1,0,0,1,0,1,0
RHIMIDRAFT_113969,1,0,0,1,0,1,0
RHIMIDRAFT_113989,1,0,0,1,0,1,0
RHIMIDRAFT_114117,1,0,0,1,0,1,0
RHIMIDRAFT_11412,1,0,0,1,0,1,0
RHIMIDRAFT_114134,1,0,0,1,0,1,0
RHIMIDRAFT_114242,1,0,0,1,0,1,0
RHIMIDRAFT_114446,1,0,0,1,0,1,0
RHIMIDRAFT_114471,1,0,0,1,0,1,0
RHIMIDRAFT_1146,1,0,0,1,0,1,0
RHIMIDRAFT_114658,1,0,0,1,0,1,0
RHIMIDRAFT_114675,1,0,0,1,0,1,0
RHIMIDRAFT_114721,1,0,0,1,0,1,0
RHIMIDRAFT_114937,1,0,0,1,0,1,0
RHIMIDRAFT_114946,1,0,0,1,0,1,0
RHIMIDRAFT_115011,1,0,0,1,0,1,0
RHIMIDRAFT_115026,1,0,0,1,0,1,0
RHIMIDRAFT_115051,1,0,0,1,0,1,0
RHIMIDRAFT_115324,1,0,0,1,0,1,0
RHIMIDRAFT_115378,1,0,0,1,0,1,0
RHIMIDRAFT_115448,1,0,0,1,0,1,0
RHIMIDRAFT_115617,1,0,0,1,0,1,0
RHIMIDRAFT_115622,1,0,0,1,0,1,0
RHIMIDRAFT_115674,1,0,0,1,0,1,0
RHIMIDRAFT_115713,1,0,0,1,0,1,0
RHIMIDRAFT_11572,1,0,0,1,0,1,0
RHIMIDRAFT_115791,1,0,0,1,0,1,0
RHIMIDRAFT_115800,1,0,0,1,0,1,0
RHIMIDRAFT_11587,1,0,0,1,0,1,0
RHIMIDRAFT_115870,1,0,0,1,0,1,0
RHIMIDRAFT_115873,1,0,0,1,0,1,0
RHIMIDRAFT_115942,1,0,0,1,0,1,0
RHIMIDRAFT_116057,1,0,0,1,0,1,0
RHIMIDRAFT_116262,1,0,0,1,0,1,0
RHIMIDRAFT_116281,1,0,0,1,0,1,0
RHIMIDRAFT_116301,1,0,0,1,0,1,0
RHIMIDRAFT_116388,1,0,0,1,0,1,0
RHIMIDRAFT_116495,1,0,0,1,0,1,0
RHIMIDRAFT_116568,1,0,0,1,0,1,0
RHIMIDRAFT_116611,1,0,0,1,0,1,0
RHIMIDRAFT_116630,1,0,0,1,0,1,0
RHIMIDRAFT_116693,1,0,0,1,0,1,0
RHIMIDRAFT_116751,1,0,0,1,0,1,0
RHIMIDRAFT_116972,1,0,0,1,0,1,0
RHIMIDRAFT_116992,1,0,0,1,0,1,0
RHIMIDRAFT_11706,1,0,0,1,0,1,0
RHIMIDRAFT_117077,1,0,0,1,0,1,0
RHIMIDRAFT_117086,1,0,0,1,0,1,0
RHIMIDRAFT_11710,1,0,0,1,0,1,0
RHIMIDRAFT_117119,1,0,0,1,0,1,0
RHIMIDRAFT_117157,1,0,0,1,0,1,0
RHIMIDRAFT_117234,1,0,0,1,0,1,0
RHIMIDRAFT_117296,1,0,0,1,0,1,0
RHIMIDRAFT_117494,1,0,0,1,0,1,0
RHIMIDRAFT_117511,1,0,0,1,0,1,0
RHIMIDRAFT_117534,1,0,0,1,0,1,0
RHIMIDRAFT_117606,1,0,0,1,0,1,0
RHIMIDRAFT_117692,1,0,0,1,0,1,0
RHIMIDRAFT_117758,1,0,0,1,0,1,0
RHIMIDRAFT_117814,1,0,0,1,0,1,0
RHIMIDRAFT_117826,1,0,0,1,0,1,0
RHIMIDRAFT_117837,1,0,0,1,0,1,0
RHIMIDRAFT_11785,1,0,0,1,0,1,0
RHIMIDRAFT_117877,1,0,0,1,0,1,0
RHIMIDRAFT_117912,1,0,0,1,0,1,0
RHIMIDRAFT_117914,1,0,0,1,0,1,0
RHIMIDRAFT_117959,1,0,0,1,0,1,0
RHIMIDRAFT_118142,1,0,0,1,0,1,0
RHIMIDRAFT_118172,1,0,0,1,0,1,0
RHIMIDRAFT_11826,1,0,0,1,0,1,0
RHIMIDRAFT_118373,1,0,0,1,0,1,0
RHIMIDRAFT_118495,1,0,0,1,0,1,0
RHIMIDRAFT_118517,1,0,0,1,0,1,0
RHIMIDRAFT_118538,1,0,0,1,0,1,0
RHIMIDRAFT_118618,1,0,0,1,0,1,0
RHIMIDRAFT_118646,1,0,0,1,0,1,0
RHIMIDRAFT_11870,1,0,0,1,0,1,0
RHIMIDRAFT_118724,1,0,0,1,0,1,0
RHIMIDRAFT_11882,1,0,0,1,0,1,0
RHIMIDRAFT_118834,1,0,0,1,0,1,0
RHIMIDRAFT_118846,1,0,0,1,0,1,0
RHIMIDRAFT_118882,1,0,0,1,0,1,0
RHIMIDRAFT_11890,1,0,0,1,0,1,0
RHIMIDRAFT_118945,1,0,0,1,0,1,0
RHIMIDRAFT_118960,1,0,0,1,0,1,0
RHIMIDRAFT_119019,1,0,0,1,0,1,0
RHIMIDRAFT_119037,1,0,0,1,0,1,0
RHIMIDRAFT_119078,1,0,0,1,0,1,0
RHIMIDRAFT_119095,1,0,0,1,0,1,0
RHIMIDRAFT_119106,1,0,0,1,0,1,0
RHIMIDRAFT_119259,1,0,0,1,0,1,0
RHIMIDRAFT_119397,1,0,0,1,0,1,0
RHIMIDRAFT_119407,1,0,0,1,0,1,0
RHIMIDRAFT_119563,1,0,0,1,0,1,0
RHIMIDRAFT_119650,1,0,0,1,0,1,0
RHIMIDRAFT_119809,1,0,0,1,0,1,0
RHIMIDRAFT_119824,1,0,0,1,0,1,0
RHIMIDRAFT_119997,1,0,0,1,0,1,0
RHIMIDRAFT_120057,1,0,0,1,0,1,0
RHIMIDRAFT_120058,1,0,0,1,0,1,0
RHIMIDRAFT_120090,1,0,0,1,0,1,0
RHIMIDRAFT_120419,1,0,0,1,0,1,0
RHIMIDRAFT_120425,1,0,0,1,0,1,0
RHIMIDRAFT_120477,1,0,0,1,0,1,0
RHIMIDRAFT_120498,1,0,0,1,0,1,0
RHIMIDRAFT_120547,1,0,0,1,0,1,0
RHIMIDRAFT_120590,1,0,0,1,0,1,0
RHIMIDRAFT_120637,1,0,0,1,0,1,0
RHIMIDRAFT_120664,1,0,0,1,0,1,0
RHIMIDRAFT_120768,1,0,0,1,0,1,0
RHIMIDRAFT_120835,1,0,0,1,0,1,0
RHIMIDRAFT_120848,1,0,0,1,0,1,0
RHIMIDRAFT_120869,1,0,0,1,0,1,0
RHIMIDRAFT_120873,1,0,0,1,0,1,0
RHIMIDRAFT_120980,1,0,0,1,0,1,0
RHIMIDRAFT_121152,1,0,0,1,0,1,0
RHIMIDRAFT_121186,1,0,0,1,0,1,0
RHIMIDRAFT_121264,1,0,0,1,0,1,0
RHIMIDRAFT_121413,1,0,0,1,0,1,0
RHIMIDRAFT_121517,1,0,0,1,0,1,0
RHIMIDRAFT_121652,1,0,0,1,0,1,0
RHIMIDRAFT_121773,1,0,0,1,0,1,0
RHIMIDRAFT_121885,1,0,0,1,0,1,0
RHIMIDRAFT_1221,1,0,0,1,0,1,0
RHIMIDRAFT_122125,1,0,0,1,0,1,0
RHIMIDRAFT_122204,1,0,0,1,0,1,0
RHIMIDRAFT_122205,1,0,0,1,0,1,0
RHIMIDRAFT_12232,1,0,0,1,0,1,0
RHIMIDRAFT_122522,1,0,0,1,0,1,0
RHIMIDRAFT_122598,1,0,0,1,0,1,0
RHIMIDRAFT_122625,1,0,0,1,0,1,0
RHIMIDRAFT_122629,1,0,0,1,0,1,0
RHIMIDRAFT_122734,1,0,0,1,0,1,0
RHIMIDRAFT_122758,1,0,0,1,0,1,0
RHIMIDRAFT_122769,1,0,0,1,0,1,0
RHIMIDRAFT_122784,1,0,0,1,0,1,0
RHIMIDRAFT_122866,1,0,0,1,0,1,0
RHIMIDRAFT_12297,1,0,0,1,0,1,0
RHIMIDRAFT_123009,1,0,0,1,0,1,0
RHIMIDRAFT_12302,1,0,0,1,0,1,0
RHIMIDRAFT_123104,1,0,0,1,0,1,0
RHIMIDRAFT_123123,1,0,0,1,0,1,0
RHIMIDRAFT_123127,1,0,0,1,0,1,0
RHIMIDRAFT_123209,1,0,0,1,0,1,0
RHIMIDRAFT_123226,1,0,0,1,0,1,0
RHIMIDRAFT_123263,1,0,0,1,0,1,0
RHIMIDRAFT_123466,1,0,0,1,0,1,0
RHIMIDRAFT_123478,1,0,0,1,0,1,0
RHIMIDRAFT_123549,1,0,0,1,0,1,0
RHIMIDRAFT_123580,1,0,0,1,0,1,0
RHIMIDRAFT_12370,1,0,0,1,0,1,0
RHIMIDRAFT_123797,1,0,0,1,0,1,0
RHIMIDRAFT_123799,1,0,0,1,0,1,0
RHIMIDRAFT_124131,1,0,0,1,0,1,0
RHIMIDRAFT_124145,1,0,0,1,0,1,0
RHIMIDRAFT_124308,1,0,0,1,0,1,0
RHIMIDRAFT_124625,1,0,0,1,0,1,0
RHIMIDRAFT_124807,1,0,0,1,0,1,0
RHIMIDRAFT_124808,1,0,0,1,0,1,0
RHIMIDRAFT_124824,1,0,0,1,0,1,0
RHIMIDRAFT_124846,1,0,0,1,0,1,0
RHIMIDRAFT_124849,1,0,0,1,0,1,0
RHIMIDRAFT_124941,1,0,0,1,0,1,0
RHIMIDRAFT_125009,1,0,0,1,0,1,0
RHIMIDRAFT_125018,1,0,0,1,0,1,0
RHIMIDRAFT_12510,1,0,0,1,0,1,0
RHIMIDRAFT_125270,1,0,0,1,0,1,0
RHIMIDRAFT_125278,1,0,0,1,0,1,0
RHIMIDRAFT_125319,1,0,0,1,0,1,0
RHIMIDRAFT_125338,1,0,0,1,0,1,0
RHIMIDRAFT_12549,1,0,0,1,0,1,0
RHIMIDRAFT_125606,1,0,0,1,0,1,0
RHIMIDRAFT_125607,1,0,0,1,0,1,0
RHIMIDRAFT_125734,1,0,0,1,0,1,0
RHIMIDRAFT_12601,1,0,0,1,0,1,0
RHIMIDRAFT_126051,1,0,0,1,0,1,0
RHIMIDRAFT_12606,1,0,0,1,0,1,0
RHIMIDRAFT_126069,1,0,0,1,0,1,0
RHIMIDRAFT_126083,1,0,0,1,0,1,0
RHIMIDRAFT_126090,1,0,0,1,0,1,0
RHIMIDRAFT_126143,1,0,0,1,0,1,0
RHIMIDRAFT_126167,1,0,0,1,0,1,0
RHIMIDRAFT_126178,1,0,0,1,0,1,0
RHIMIDRAFT_126250,1,0,0,1,0,1,0
RHIMIDRAFT_126395,1,0,0,1,0,1,0
RHIMIDRAFT_126525,1,0,0,1,0,1,0
RHIMIDRAFT_126574,1,0,0,1,0,1,0
RHIMIDRAFT_126650,1,0,0,1,0,1,0
RHIMIDRAFT_126653,1,0,0,1,0,1,0
RHIMIDRAFT_12684,1,0,0,1,0,1,0
RHIMIDRAFT_126885,1,0,0,1,0,1,0
RHIMIDRAFT_126932,1,0,0,1,0,1,0
RHIMIDRAFT_127091,1,0,0,1,0,1,0
RHIMIDRAFT_127105,1,0,0,1,0,1,0
RHIMIDRAFT_12722,1,0,0,1,0,1,0
RHIMIDRAFT_127229,1,0,0,1,0,1,0
RHIMIDRAFT_127306,1,0,0,1,0,1,0
RHIMIDRAFT_127310,1,0,0,1,0,1,0
RHIMIDRAFT_127327,1,0,0,1,0,1,0
RHIMIDRAFT_127459,1,0,0,1,0,1,0
RHIMIDRAFT_127460,1,0,0,1,0,1,0
RHIMIDRAFT_127660,1,0,0,1,0,1,0
RHIMIDRAFT_127727,1,0,0,1,0,1,0
RHIMIDRAFT_127779,1,0,0,1,0,1,0
RHIMIDRAFT_127785,1,0,0,1,0,1,0
RHIMIDRAFT_12791,1,0,0,1,0,1,0
RHIMIDRAFT_127923,1,0,0,1,0,1,0
RHIMIDRAFT_127991,1,0,0,1,0,1,0
RHIMIDRAFT_128042,1,0,0,1,0,1,0
RHIMIDRAFT_128048,1,0,0,1,0,1,0
RHIMIDRAFT_128099,1,0,0,1,0,1,0
RHIMIDRAFT_128129,1,0,0,1,0,1,0
RHIMIDRAFT_128190,1,0,0,1,0,1,0
RHIMIDRAFT_128210,1,0,0,1,0,1,0
RHIMIDRAFT_128376,1,0,0,1,0,1,0
RHIMIDRAFT_128584,1,0,0,1,0,1,0
RHIMIDRAFT_12861,1,0,0,1,0,1,0
RHIMIDRAFT_128622,1,0,0,1,0,1,0
RHIMIDRAFT_128663,1,0,0,1,0,1,0
RHIMIDRAFT_128845,1,0,0,1,0,1,0
RHIMIDRAFT_128872,1,0,0,1,0,1,0
RHIMIDRAFT_128875,1,0,0,1,0,1,0
RHIMIDRAFT_128975,1,0,0,1,0,1,0
RHIMIDRAFT_129080,1,0,0,1,0,1,0
RHIMIDRAFT_129114,1,0,0,1,0,1,0
RHIMIDRAFT_129115,1,0,0,1,0,1,0
RHIMIDRAFT_129150,1,0,0,1,0,1,0
RHIMIDRAFT_129447,1,0,0,1,0,1,0
RHIMIDRAFT_129450,1,0,0,1,0,1,0
RHIMIDRAFT_129451,1,0,0,1,0,1,0
RHIMIDRAFT_129542,1,0,0,1,0,1,0
RHIMIDRAFT_129703,1,0,0,1,0,1,0
RHIMIDRAFT_129709,1,0,0,1,0,1,0
RHIMIDRAFT_129744,1,0,0,1,0,1,0
RHIMIDRAFT_129771,1,0,0,1,0,1,0
RHIMIDRAFT_129780,1,0,0,1,0,1,0
RHIMIDRAFT_129857,1,0,0,1,0,1,0
RHIMIDRAFT_129926,1,0,0,1,0,1,0
RHIMIDRAFT_129986,1,0,0,1,0,1,0
RHIMIDRAFT_130022,1,0,0,1,0,1,0
RHIMIDRAFT_13003,1,0,0,1,0,1,0
RHIMIDRAFT_130035,1,0,0,1,0,1,0
RHIMIDRAFT_130045,1,0,0,1,0,1,0
RHIMIDRAFT_13032,1,0,0,1,0,1,0
RHIMIDRAFT_130426,1,0,0,1,0,1,0
RHIMIDRAFT_130593,1,0,0,1,0,1,0
RHIMIDRAFT_130635,1,0,0,1,0,1,0
RHIMIDRAFT_130691,1,0,0,1,0,1,0
RHIMIDRAFT_130931,1,0,0,1,0,1,0
RHIMIDRAFT_131051,1,0,0,1,0,1,0
RHIMIDRAFT_131112,1,0,0,1,0,1,0
RHIMIDRAFT_131184,1,0,0,1,0,1,0
RHIMIDRAFT_131201,1,0,0,1,0,1,0
RHIMIDRAFT_131311,1,0,0,1,0,1,0
RHIMIDRAFT_131336,1,0,0,1,0,1,0
RHIMIDRAFT_131398,1,0,0,1,0,1,0
RHIMIDRAFT_131422,1,0,0,1,0,1,0
RHIMIDRAFT_131423,1,0,0,1,0,1,0
RHIMIDRAFT_13144,1,0,0,1,0,1,0
RHIMIDRAFT_131555,1,0,0,1,0,1,0
RHIMIDRAFT_131595,1,0,0,1,0,1,0
RHIMIDRAFT_131668,1,0,0,1,0,1,0
RHIMIDRAFT_131962,1,0,0,1,0,1,0
RHIMIDRAFT_131991,1,0,0,1,0,1,0
RHIMIDRAFT_13208,1,0,0,1,0,1,0
RHIMIDRAFT_132120,1,0,0,1,0,1,0
RHIMIDRAFT_132184,1,0,0,1,0,1,0
RHIMIDRAFT_132265,1,0,0,1,0,1,0
RHIMIDRAFT_132286,1,0,0,1,0,1,0
RHIMIDRAFT_132417,1,0,0,1,0,1,0
RHIMIDRAFT_132510,1,0,0,1,0,1,0
RHIMIDRAFT_132579,1,0,0,1,0,1,0
RHIMIDRAFT_132655,1,0,0,1,0,1,0
RHIMIDRAFT_132736,1,0,0,1,0,1,0
RHIMIDRAFT_132882,1,0,0,1,0,1,0
RHIMIDRAFT_133073,1,0,0,1,0,1,0
RHIMIDRAFT_133207,1,0,0,1,0,1,0
RHIMIDRAFT_13338,1,0,0,1,0,1,0
RHIMIDRAFT_133524,1,0,0,1,0,1,0
RHIMIDRAFT_133555,1,0,0,1,0,1,0
RHIMIDRAFT_133568,1,0,0,1,0,1,0
RHIMIDRAFT_13361,1,0,0,1,0,1,0
RHIMIDRAFT_133729,1,0,0,1,0,1,0
RHIMIDRAFT_133799,1,0,0,1,0,1,0
RHIMIDRAFT_134057,1,0,0,1,0,1,0
RHIMIDRAFT_134133,1,0,0,1,0,1,0
RHIMIDRAFT_134252,1,0,0,1,0,1,0
RHIMIDRAFT_134271,1,0,0,1,0,1,0
RHIMIDRAFT_134275,1,0,0,1,0,1,0
RHIMIDRAFT_134361,1,0,0,1,0,1,0
RHIMIDRAFT_134405,1,0,0,1,0,1,0
RHIMIDRAFT_134441,1,0,0,1,0,1,0
RHIMIDRAFT_134454,1,0,0,1,0,1,0
RHIMIDRAFT_134574,1,0,0,1,0,1,0
RHIMIDRAFT_134588,1,0,0,1,0,1,0
RHIMIDRAFT_134605,1,0,0,1,0,1,0
RHIMIDRAFT_134666,1,0,0,1,0,1,0
RHIMIDRAFT_13468,1,0,0,1,0,1,0
RHIMIDRAFT_134687,1,0,0,1,0,1,0
RHIMIDRAFT_13478,1,0,0,1,0,1,0
RHIMIDRAFT_134864,1,0,0,1,0,1,0
