,total,NM,NR,XM,XR,NM_XM,NR_XR
LOC4327911,1,1,0,0,0,1,0
LOC4327918,1,1,0,0,0,1,0
LOC4327919,1,1,0,0,0,1,0
LOC4327933,3,1,0,2,0,3,0
LOC4327964,1,1,0,0,0,1,0
LOC4327968,1,1,0,0,0,1,0
LOC4327971,1,1,0,0,0,1,0
LOC4328006,1,1,0,0,0,1,0
LOC4328051,1,1,0,0,0,1,0
LOC4328052,1,1,0,0,0,1,0
LOC4328053,2,1,0,1,0,2,0
LOC4328060,1,1,0,0,0,1,0
LOC4328073,1,1,0,0,0,1,0
BIP1,1,1,0,0,0,1,0
LOC4328077,1,1,0,0,0,1,0
LOC4328078,1,1,0,0,0,1,0
LOC4328088,1,1,0,0,0,1,0
LOC4328092,1,1,0,0,0,1,0
LOC4328096,1,1,0,0,0,1,0
TDR,2,1,0,1,0,2,0
LOC124416938,1,1,0,0,0,1,0
LOC4325400,1,1,0,0,0,1,0
LOC4325401,1,1,0,0,0,1,0
LOC4325408,1,1,0,0,0,1,0
LOC4325416,2,2,0,0,0,2,0
LOC4325448,1,1,0,0,0,1,0
LOC4325450,1,1,0,0,0,1,0
LOC4325451,1,1,0,0,0,1,0
LOC4325479,1,1,0,0,0,1,0
LOC4329630,1,1,0,0,0,1,0
LOC4329643,2,2,0,0,0,2,0
LOC4329677,1,1,0,0,0,1,0
LOC4329728,6,2,0,4,0,6,0
LOC4329729,4,2,0,2,0,4,0
LOC4329756,1,1,0,0,0,1,0
LOC112937812,1,1,0,0,0,1,0
LOC4329775,2,2,0,0,0,2,0
LOC4329874,2,2,0,0,0,2,0
LOC4329892,2,1,0,1,0,2,0
LOC4329911,1,1,0,0,0,1,0
LOC4329951,2,2,0,0,0,2,0
LOC4329963,1,1,0,0,0,1,0
LOC4330016,1,1,0,0,0,1,0
LOC4330034,1,1,0,0,0,1,0
LOC4330049,1,1,0,0,0,1,0
LOC4330077,1,1,0,0,0,1,0
LOC4330155,1,1,0,0,0,1,0
LOC4330221,1,1,0,0,0,1,0
LOC4330248,1,1,0,0,0,1,0
LOC4330265,1,1,0,0,0,1,0
LOC4330293,2,2,0,0,0,2,0
LOC4330328,2,1,0,1,0,2,0
LOC4330434,3,2,0,1,0,3,0
LOC4330436,1,1,0,0,0,1,0
LOC4330457,2,1,0,1,0,2,0
LOC4330460,1,1,0,0,0,1,0
LOC4330474,6,2,1,2,1,4,2
LOC4330484,3,1,0,2,0,3,0
LOC4330487,1,1,0,0,0,1,0
LOC4330515,1,1,0,0,0,1,0
LOC4330539,2,2,0,0,0,2,0
LOC4330544,2,2,0,0,0,2,0
LOC4330583,3,2,0,1,0,3,0
LOC4330589,1,1,0,0,0,1,0
LOC4330610,2,2,0,0,0,2,0
LOC4330614,5,2,0,3,0,5,0
LOC4330621,3,1,0,2,0,3,0
LOC4330649,2,1,0,1,0,2,0
LOC4330654,2,2,0,0,0,2,0
PIN1A,1,1,0,0,0,1,0
LOC4330711,1,1,0,0,0,1,0
LOC4330732,1,1,0,0,0,1,0
LOC4330742,2,2,0,0,0,2,0
LOC4330786,2,2,0,0,0,2,0
LOC4330805,1,1,0,0,0,1,0
LOC4330902,1,1,0,0,0,1,0
LOC4330912,1,1,0,0,0,1,0
LOC4330935,1,1,0,0,0,1,0
LOC4330943,1,1,0,0,0,1,0
LOC4330984,1,1,0,0,0,1,0
LOC4331008,1,1,0,0,0,1,0
LOC4331014,1,1,0,0,0,1,0
LOC4331050,1,1,0,0,0,1,0
LOC4331112,2,2,0,0,0,2,0
LOC4331148,1,1,0,0,0,1,0
LOC4331149,2,2,0,0,0,2,0
LOC4331161,1,1,0,0,0,1,0
LOC4331174,3,2,0,1,0,3,0
LOC4331221,2,1,0,1,0,2,0
LOC4331252,2,1,1,0,0,1,1
LOC4331272,1,1,0,0,0,1,0
LOC4331328,1,1,0,0,0,1,0
LOC4331345,1,1,0,0,0,1,0
LOC4331376,2,2,0,0,0,2,0
LOC4331408,2,2,0,0,0,2,0
LOC4331415,2,1,0,0,1,1,1
LOC4331445,2,2,0,0,0,2,0
LOC4331449,2,1,0,1,0,2,0
LOC4331459,1,1,0,0,0,1,0
CPK7,2,2,0,0,0,2,0
LOC4331516,1,1,0,0,0,1,0
LOC124459650,1,1,0,0,0,1,0
CEBIP,1,1,0,0,0,1,0
LOC4331538,1,1,0,0,0,1,0
LOC4331540,1,1,0,0,0,1,0
LOC4331542,1,1,0,0,0,1,0
LOC4331551,3,1,1,1,0,2,1
LOC4331554,1,1,0,0,0,1,0
LOC4331608,1,1,0,0,0,1,0
LOC4331635,1,1,0,0,0,1,0
LOC4331637,1,1,0,0,0,1,0
LOC124459651,1,1,0,0,0,1,0
HSFA2D,3,1,2,0,0,1,2
LOC4331730,1,1,0,0,0,1,0
LOC4331761,1,1,0,0,0,1,0
LOC4331775,2,1,0,1,0,2,0
LOC4331810,1,1,0,0,0,1,0
LOC4331824,2,2,0,0,0,2,0
LOC4331828,1,1,0,0,0,1,0
LOC4331860,2,2,0,0,0,2,0
LOC4331872,2,2,0,0,0,2,0
LOC4331890,3,2,0,1,0,3,0
LOC4331917,2,2,0,0,0,2,0
LOC4331966,1,1,0,0,0,1,0
LOC4332041,2,2,0,0,0,2,0
LOC4332058,2,2,0,0,0,2,0
LOC4332108,1,1,0,0,0,1,0
LOC4332111,2,2,0,0,0,2,0
LOC4332113,1,1,0,0,0,1,0
LOC4332121,1,1,0,0,0,1,0
LOC4332125,2,1,0,1,0,2,0
LOC4332160,2,2,0,0,0,2,0
LOC4330587,1,1,0,0,0,1,0
NSHB1,1,1,0,0,0,1,0
LOC4332169,1,1,0,0,0,1,0
LOC4332231,4,1,1,1,1,2,2
LOC4332237,1,1,0,0,0,1,0
TPR3,2,1,0,1,0,2,0
LOC4332289,1,1,0,0,0,1,0
ASA2,1,1,0,0,0,1,0
LOC4332357,1,1,0,0,0,1,0
LOC4332360,1,1,0,0,0,1,0
LOC4332369,2,1,0,0,1,1,1
LOC4332464,9,2,0,7,0,9,0
LOC124489740,1,1,0,0,0,1,0
LOC4332469,2,1,0,1,0,2,0
SPO11-3,1,1,0,0,0,1,0
LOC4332471,1,1,0,0,0,1,0
LOC4332474,1,1,0,0,0,1,0
LOC4332475,2,1,0,1,0,2,0
LOC4332495,1,1,0,0,0,1,0
LOC4332519,1,1,0,0,0,1,0
LOC4332563,1,1,0,0,0,1,0
LOC4332577,1,1,0,0,0,1,0
LOC4332623,3,1,0,1,1,2,1
TGA2.2,3,2,0,1,0,3,0
LOC4332665,3,1,0,2,0,3,0
LOC4332761,2,1,1,0,0,1,1
LOC4332786,2,2,0,0,0,2,0
LOC4332788,1,1,0,0,0,1,0
LOC4332822,2,2,0,0,0,2,0
LOC4332846,2,1,0,1,0,2,0
LOC4332852,1,1,0,0,0,1,0
LOC4332888,1,1,0,0,0,1,0
LOC4332993,2,2,0,0,0,2,0
LOC4333000,1,1,0,0,0,1,0
LOC4333014,1,1,0,0,0,1,0
LOC4333017,2,1,0,1,0,2,0
LOC4333033,2,1,0,1,0,2,0
LOC4333062,3,2,0,1,0,3,0
LOC4333065,1,1,0,0,0,1,0
LOC4333079,1,1,0,0,0,1,0
LOC4333164,1,1,0,0,0,1,0
LOC4333201,1,1,0,0,0,1,0
LOC4333259,1,1,0,0,0,1,0
LOC4333265,1,1,0,0,0,1,0
LOC4333268,1,1,0,0,0,1,0
LOC4333337,1,1,0,0,0,1,0
LOC4333359,1,1,0,0,0,1,0
LOC4333393,1,1,0,0,0,1,0
LOC4333399,1,1,0,0,0,1,0
LOC4333435,2,2,0,0,0,2,0
LOC4333502,1,1,0,0,0,1,0
LOC4333544,1,1,0,0,0,1,0
LOC4333584,1,1,0,0,0,1,0
LOC4333560,3,2,0,0,1,2,1
LOC4333666,2,1,0,0,1,1,1
LOC107280463,1,1,0,0,0,1,0
LOC4333803,1,1,0,0,0,1,0
LOC4333818,1,1,0,0,0,1,0
LOC4333823,2,2,0,0,0,2,0
LOC4333833,1,1,0,0,0,1,0
LOC4333841,1,1,0,0,0,1,0
LOC4333842,1,1,0,0,0,1,0
LOC4333880,5,3,0,2,0,5,0
LOC4333896,1,1,0,0,0,1,0
LOC4333919,2,2,0,0,0,2,0
LOC4333948,1,1,0,0,0,1,0
LOC4333973,3,2,0,1,0,3,0
LOC4334003,1,1,0,0,0,1,0
LOC4334060,3,2,0,1,0,3,0
LOC4334069,1,1,0,0,0,1,0
LOC4334080,5,4,1,0,0,4,1
LOC4334089,1,1,0,0,0,1,0
LOC4334101,2,2,0,0,0,2,0
LOC4334126,1,1,0,0,0,1,0
LOC4334140,2,2,0,0,0,2,0
LOC4334141,1,1,0,0,0,1,0
LOC4334191,1,1,0,0,0,1,0
LOC4334218,1,1,0,0,0,1,0
LOC4334233,1,1,0,0,0,1,0
LOC4334234,2,1,1,0,0,1,1
LOC4334307,1,1,0,0,0,1,0
LOC4334309,1,1,0,0,0,1,0
LOC4334338,1,1,0,0,0,1,0
LOC4334349,1,1,0,0,0,1,0
LOC124500700,1,1,0,0,0,1,0
LOC4334380,4,4,0,0,0,4,0
LOC4334389,1,1,0,0,0,1,0
LOC4334392,2,2,0,0,0,2,0
LOC4334394,4,4,0,0,0,4,0
LOC4334396,4,3,0,1,0,4,0
LOC4334398,1,1,0,0,0,1,0
LOC4334405,3,2,0,1,0,3,0
LOC4334494,2,2,0,0,0,2,0
LOC4334537,1,1,0,0,0,1,0
LOC4334554,1,1,0,0,0,1,0
LOC4334600,1,1,0,0,0,1,0
LOC4334606,1,1,0,0,0,1,0
LOC4334651,1,1,0,0,0,1,0
LOC124500712,2,1,0,1,0,2,0
LOC4334678,2,1,0,1,0,2,0
FEN1B,1,1,0,0,0,1,0
LOC4334698,1,1,0,0,0,1,0
LOC4334751,3,2,0,1,0,3,0
LOC4334774,3,3,0,0,0,3,0
LOC4334806,2,2,0,0,0,2,0
LOC4334826,1,1,0,0,0,1,0
LOC4334833,1,1,0,0,0,1,0
LOC4334848,1,1,0,0,0,1,0
LOC4334917,2,2,0,0,0,2,0
LOC4334968,1,1,0,0,0,1,0
LOC4335058,1,1,0,0,0,1,0
LOC4335068,1,1,0,0,0,1,0
LOC4335090,2,2,0,0,0,2,0
LOC4335093,1,1,0,0,0,1,0
LOC4335094,1,1,0,0,0,1,0
LOC4335115,4,2,0,2,0,4,0
LOC4335226,1,1,0,0,0,1,0
LOC4335303,1,1,0,0,0,1,0
WRKY51,1,1,0,0,0,1,0
LOC4335509,1,1,0,0,0,1,0
LOC4335627,1,1,0,0,0,1,0
LOC4335676,2,2,0,0,0,2,0
LOC4335685,1,1,0,0,0,1,0
LOC4335696,1,1,0,0,0,1,0
LOC4335701,2,2,0,0,0,2,0
LOC4335712,1,1,0,0,0,1,0
LOC4335711,1,1,0,0,0,1,0
LOC4335725,1,1,0,0,0,1,0
LOC4335729,2,2,0,0,0,2,0
LOC4335790,1,1,0,0,0,1,0
LOC4335816,1,1,0,0,0,1,0
LOC4335877,1,1,0,0,0,1,0
LOC4335896,4,1,2,0,1,1,3
LOC4335937,1,1,0,0,0,1,0
LOC4335936,2,1,0,1,0,2,0
LOC4336066,4,3,0,1,0,4,0
LOC4336116,1,1,0,0,0,1,0
LOC4336145,2,1,0,1,0,2,0
LOC4336150,1,1,0,0,0,1,0
LOC4336206,1,1,0,0,0,1,0
LOC4336216,1,1,0,0,0,1,0
LOC4336263,1,1,0,0,0,1,0
LOC4336265,1,1,0,0,0,1,0
LOC4336294,3,3,0,0,0,3,0
LOC4336300,1,1,0,0,0,1,0
HCT1,2,2,0,0,0,2,0
LOC4336343,1,1,0,0,0,1,0
LOC4336362,3,1,0,1,1,2,1
LOC4336365,1,1,0,0,0,1,0
LOC4336407,1,1,0,0,0,1,0
LOC4336428,1,1,0,0,0,1,0
LOC4336501,3,2,0,1,0,3,0
LOC4336542,1,1,0,0,0,1,0
LOC4336546,1,1,0,0,0,1,0
LOC4336554,1,1,0,0,0,1,0
LOC4336584,2,2,0,0,0,2,0
LOC4336625,2,1,0,1,0,2,0
LOC4336705,3,2,0,0,1,2,1
LOC4336726,2,1,0,0,1,1,1
LOC4336740,2,1,0,1,0,2,0
LOC4336762,1,1,0,0,0,1,0
CPK13,1,1,0,0,0,1,0
LOC4336790,2,1,0,1,0,2,0
GLR3.1,5,1,2,2,0,3,2
LOC4336857,1,1,0,0,0,1,0
LOC4336874,1,1,0,0,0,1,0
LOC4336911,1,1,0,0,0,1,0
HKT1;4,3,3,0,0,0,3,0
LOC4336959,1,1,0,0,0,1,0
LOC4336960,3,2,0,1,0,3,0
LOC4336967,1,1,0,0,0,1,0
LOC4336983,1,1,0,0,0,1,0
LOC4337011,4,2,0,2,0,4,0
LOC4337050,1,1,0,0,0,1,0
LOC4337074,3,3,0,0,0,3,0
LOC4337080,2,2,0,0,0,2,0
LOC4337091,3,3,0,0,0,3,0
KIN14H,1,1,0,0,0,1,0
LOC4337165,2,1,1,0,0,1,1
LOC4337223,1,1,0,0,0,1,0
LOC4337240,2,2,0,0,0,2,0
LOC4337242,1,1,0,0,0,1,0
LOC4337257,1,1,0,0,0,1,0
LOC4337272,1,1,0,0,0,1,0
LOC4337276,1,1,0,0,0,1,0
KIN14I,1,1,0,0,0,1,0
LOC4337351,1,1,0,0,0,1,0
LOC4337362,1,1,0,0,0,1,0
LOC4337389,1,1,0,0,0,1,0
LOC4337415,1,1,0,0,0,1,0
LOC4337437,1,1,0,0,0,1,0
LOC4337480,1,1,0,0,0,1,0
LOC4337502,1,1,0,0,0,1,0
LOC4337506,1,1,0,0,0,1,0
LOC4337535,4,3,0,1,0,4,0
LOC4337575,3,3,0,0,0,3,0
LOC4337583,1,1,0,0,0,1,0
LOC4337596,1,1,0,0,0,1,0
LOC4337598,1,1,0,0,0,1,0
LOC4337635,1,1,0,0,0,1,0
LOC4337692,1,1,0,0,0,1,0
LOC4337696,2,1,0,1,0,2,0
LOC4337720,1,1,0,0,0,1,0
LOC4337733,1,1,0,0,0,1,0
LOC4337736,1,1,0,0,0,1,0
LOC4337750,1,1,0,0,0,1,0
LOC4337812,1,1,0,0,0,1,0
LOC4337830,1,1,0,0,0,1,0
LOC4337853,1,1,0,0,0,1,0
LOC4337858,2,2,0,0,0,2,0
LOC4337908,1,1,0,0,0,1,0
LOC4337928,1,1,0,0,0,1,0
LOC4337958,1,1,0,0,0,1,0
LOC4337971,2,1,0,1,0,2,0
LOC4338010,1,1,0,0,0,1,0
LOC4338051,1,1,0,0,0,1,0
LOC4338119,1,1,0,0,0,1,0
LOC4338160,1,1,0,0,0,1,0
LOC4338348,1,1,0,0,0,1,0
LOC4338417,1,1,0,0,0,1,0
LOC4338445,1,1,0,0,0,1,0
LOC4338484,7,6,0,1,0,7,0
LOC4338485,1,1,0,0,0,1,0
LOC4338498,2,1,0,1,0,2,0
LOC4338528,3,2,0,1,0,3,0
LOC4338689,2,1,1,0,0,1,1
LOC4338720,1,1,0,0,0,1,0
FBA1,1,1,0,0,0,1,0
LOC4338744,1,1,0,0,0,1,0
LOC4338750,1,1,0,0,0,1,0
LOC4338768,3,2,1,0,0,2,1
LOC4338771,2,2,0,0,0,2,0
BZIP39,1,1,0,0,0,1,0
LOC4338825,1,1,0,0,0,1,0
LOC4338901,4,2,1,0,1,2,2
LOC4338909,1,1,0,0,0,1,0
LOC4338940,6,1,0,2,3,3,3
P5CS1,2,1,1,0,0,1,1
LOC4339017,2,2,0,0,0,2,0
LOC4339020,1,1,0,0,0,1,0
LOC4339084,3,2,0,1,0,3,0
SNAT1,1,1,0,0,0,1,0
LOC4339157,1,1,0,0,0,1,0
LOC4339172,1,1,0,0,0,1,0
LOC4339190,1,1,0,0,0,1,0
LOC4339221,1,1,0,0,0,1,0
LOC4339222,1,1,0,0,0,1,0
LOC4339247,2,1,0,1,0,2,0
LOC4339340,1,1,0,0,0,1,0
LOC4338512,1,1,0,0,0,1,0
LOC4339343,2,2,0,0,0,2,0
LOC4339345,1,1,0,0,0,1,0
LOC4339409,1,1,0,0,0,1,0
LOC4339410,2,2,0,0,0,2,0
LOC4339420,1,1,0,0,0,1,0
FEN1A,2,1,1,0,0,1,1
LEA19,1,1,0,0,0,1,0
LOC4339539,1,1,0,0,0,1,0
LOC4339546,1,1,0,0,0,1,0
LOC4339554,2,1,0,1,0,2,0
LOC4339561,1,1,0,0,0,1,0
LOC4339573,2,2,0,0,0,2,0
NINJA1,2,2,0,0,0,2,0
LOC4339588,2,1,1,0,0,1,1
LOC4339593,1,1,0,0,0,1,0
LOC4339627,1,1,0,0,0,1,0
LOC4339633,1,1,0,0,0,1,0
LOC4339639,1,1,0,0,0,1,0
LOC4339683,1,1,0,0,0,1,0
LOC4339066,1,1,0,0,0,1,0
GATA15,1,1,0,0,0,1,0
HIRL1,6,4,0,2,0,6,0
DBB1,2,2,0,0,0,2,0
PP2C53,2,2,0,0,0,2,0
LOC4339806,1,1,0,0,0,1,0
LOC4339833,1,1,0,0,0,1,0
LOC4339839,3,1,0,2,0,3,0
LOC124625845,2,2,0,0,0,2,0
LFNR1,1,1,0,0,0,1,0
LOC4339882,9,2,0,7,0,9,0
LOC4339892,2,2,0,0,0,2,0
LOC4339895,2,1,0,1,0,2,0
LOC4339973,1,1,0,0,0,1,0
LOC4339983,1,1,0,0,0,1,0
LOC4340018,9,2,0,7,0,9,0
LOC4340069,1,1,0,0,0,1,0
LOC4340091,3,1,0,2,0,3,0
LOC4340155,1,1,0,0,0,1,0
LOC4340170,1,1,0,0,0,1,0
LOC4340245,1,1,0,0,0,1,0
LOC4340320,1,1,0,0,0,1,0
LOC4340349,1,1,0,0,0,1,0
LOC4340353,8,1,3,1,3,2,6
LOC4340376,1,1,0,0,0,1,0
LOC4340386,4,4,0,0,0,4,0
LOC4340408,4,2,0,2,0,4,0
LOC4340485,1,1,0,0,0,1,0
LOC4340504,1,1,0,0,0,1,0
LOC4340503,19,1,0,18,0,19,0
LOC4340027,1,1,0,0,0,1,0
LOC4340558,1,1,0,0,0,1,0
LOC4340565,2,1,0,1,0,2,0
LOC4340567,1,1,0,0,0,1,0
LOC4340590,2,2,0,0,0,2,0
LOC4340706,1,1,0,0,0,1,0
LOC4340941,1,1,0,0,0,1,0
LOC4340977,1,1,0,0,0,1,0
LOC4341010,4,2,0,2,0,4,0
LOC4341069,1,1,0,0,0,1,0
LOC4341111,1,1,0,0,0,1,0
LOC4341203,3,2,0,1,0,3,0
GSK4,1,1,0,0,0,1,0
LOC4341281,2,1,0,1,0,2,0
LOC4341354,1,1,0,0,0,1,0
LOC4341462,2,1,0,1,0,2,0
LOC4341477,1,1,0,0,0,1,0
LOC4341520,1,1,0,0,0,1,0
LOC4341535,6,2,2,1,1,3,3
LOC4341570,1,1,0,0,0,1,0
LOC4341638,2,2,0,0,0,2,0
LOC4341661,3,3,0,0,0,3,0
LOC112939307,1,1,0,0,0,1,0
LOC4341687,2,1,0,1,0,2,0
LOC4341699,1,1,0,0,0,1,0
LOC4341716,1,1,0,0,0,1,0
IRX14,1,1,0,0,0,1,0
LOC4341938,1,1,0,0,0,1,0
LOC4341965,1,1,0,0,0,1,0
